Year,Month,Day,Hour,Minute,DNI,DHI,GHI,Temperature,Relative Humidity,Wind Direction,Wind Speed
2015,1,1,0,45,0,0,0,2.1,61.4,34,1.1
2015,1,1,1,45,0,0,0,1.3,61.5,35,1.0
2015,1,1,2,45,0,0,0,1.6,59.7,36,0.9
2015,1,1,3,45,0,0,0,2.0,58.5,34,0.7
2015,1,1,4,45,0,0,0,2.9,56.1,37,0.8
2015,1,1,5,45,0,0,0,4.1,53.7,39,1.0
2015,1,1,6,45,10,33,34,5.7,55.0,37,1.1
2015,1,1,7,45,0,125,125,7.0,58.4,39,1.0
2015,1,1,8,45,172,205,287,6.8,64.7,42,0.7
2015,1,1,9,45,694,147,535,8.2,65.7,89,0.2
2015,1,1,10,45,550,221,560,11.3,60.2,219,0.5
2015,1,1,11,45,473,248,546,12.8,55.1,228,0.7
2015,1,1,12,45,657,171,559,13.3,50.4,221,0.9
2015,1,1,13,45,221,195,312,13.4,51.5,207,1.1
2015,1,1,14,45,61,161,179,11.5,61.0,206,0.8
2015,1,1,15,45,11,84,87,10.6,65.3,235,0.3
2015,1,1,16,45,13,5,7,11.7,61.1,90,0.1
2015,1,1,17,45,0,0,0,12.2,59.5,90,0.4
2015,1,1,18,45,0,0,0,11.8,60.9,90,0.4
2015,1,1,19,45,0,0,0,10.5,65.3,75,0.6
2015,1,1,20,45,0,0,0,9.6,67.1,51,0.7
2015,1,1,21,45,0,0,0,8.2,68.3,38,0.8
2015,1,1,22,45,0,0,0,6.3,71.6,36,0.9
2015,1,1,23,45,0,0,0,5.1,73.8,39,1.0
2015,1,2,0,45,0,0,0,4.4,74.2,39,1.0
2015,1,2,1,45,0,0,0,4.0,73.3,34,1.0
2015,1,2,2,45,0,0,0,4.6,72.6,29,1.1
2015,1,2,3,45,0,0,0,5.2,72.5,31,1.3
2015,1,2,4,45,0,0,0,5.6,71.5,33,1.2
2015,1,2,5,45,0,0,0,6.4,70.9,32,1.2
2015,1,2,6,45,14,33,34,7.4,70.6,32,1.3
2015,1,2,7,45,0,94,94,8.2,72.0,33,1.2
2015,1,2,8,45,0,189,189,8.4,73.6,29,0.9
2015,1,2,9,45,0,225,225,9.9,66.8,8,0.5
2015,1,2,10,45,0,122,122,12.0,59.3,315,0.3
2015,1,2,11,45,0,203,203,12.7,59.5,270,0.3
2015,1,2,12,45,0,170,170,12.6,64.2,239,0.5
2015,1,2,13,45,0,86,86,12.6,68.7,249,0.5
2015,1,2,14,45,0,79,79,10.8,78.6,291,0.4
2015,1,2,15,45,0,48,48,9.4,85.6,322,0.6
2015,1,2,16,45,13,6,7,10.0,82.2,339,0.9
2015,1,2,17,45,0,0,0,10.5,79.0,360,1.1
2015,1,2,18,45,0,0,0,10.2,78.6,17,1.0
2015,1,2,19,45,0,0,0,8.6,81.4,28,1.0
2015,1,2,20,45,0,0,0,7.6,81.3,29,0.9
2015,1,2,21,45,0,0,0,7.4,78.5,27,0.8
2015,1,2,22,45,0,0,0,6.8,77.8,30,0.7
2015,1,2,23,45,0,0,0,6.2,79.1,35,0.8
2015,1,3,0,45,0,0,0,6.1,79.1,36,0.9
2015,1,3,1,45,0,0,0,6.0,79.1,33,0.8
2015,1,3,2,45,0,0,0,5.8,79.6,29,0.9
2015,1,3,3,45,0,0,0,6.0,78.3,31,1.1
2015,1,3,4,45,0,0,0,6.0,78.8,33,1.0
2015,1,3,5,45,0,0,0,5.9,81.1,32,0.9
