Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,DNI Units,DHI Units,GHI Units,Temperature Units,Relative Humidity Units,Wind Direction Units,Wind Speed Units
Solcast,-,-,-,-,28.855,82.2588,5.75,2214,5.75,w/m2,w/m2,w/m2,c,%,Degrees,m/s
Year,Month,Day,Hour,Minute,DNI,DHI,GHI,Temperature,Relative Humidity,Wind Direction,Wind Speed
2018,1,1,0,45,0,0,0,2,65.9,28,1.1
2018,1,1,1,45,0,0,0,2,65.1,25,1.2
2018,1,1,2,45,0,0,0,1,62.5,27,1.5
2018,1,1,3,45,0,0,0,0,60.3,29,1.8
2018,1,1,4,45,0,0,0,1,59.7,27,1.7
2018,1,1,5,45,0,0,0,1,59.1,26,1.6
2018,1,1,6,45,103,10,19,2,58.4,26,1.4
2018,1,1,7,45,590,53,179,3,57.3,27,0.9
2018,1,1,8,45,838,68,378,3,53.6,140,0.4
2018,1,1,9,45,912,80,536,4,49.0,193,1.4
2018,1,1,10,45,944,88,639,6,50.4,182,2.2
2018,1,1,11,45,989,74,681,6,54.2,178,2.5
2018,1,1,12,45,976,73,649,6,54.7,184,2.3
2018,1,1,13,45,882,88,542,6,58.4,189,2.0
2018,1,1,14,45,331,181,312,3,72.1,196,1.3
2018,1,1,15,45,276,103,164,1,85.6,194,0.8
2018,1,1,16,45,99,18,28,2,87.8,191,0.6
2018,1,1,17,45,0,0,0,3,86.1,189,0.3
2018,1,1,18,45,0,0,0,3,84.3,180,0.3
2018,1,1,19,45,0,0,0,3,84.0,129,0.2
2018,1,1,20,45,0,0,0,3,82.4,47,0.4
2018,1,1,21,45,0,0,0,2,80.9,33,0.7
2018,1,1,22,45,0,0,0,2,80.8,23,0.8
2018,1,1,23,45,0,0,0,1,80.1,24,0.9
2018,1,2,0,45,0,0,0,0,80.0,28,1.0
2018,1,2,1,45,0,0,0,-1,78.4,30,1.1
2018,1,2,2,45,0,0,0,-1,76.6,28,1.5
2018,1,2,3,45,0,0,0,-1,75.5,24,1.8
2018,1,2,4,45,0,0,0,-1,73.5,24,1.7
2018,1,2,5,45,0,0,0,-1,71.3,26,1.7
2018,1,2,6,45,98,10,19,0,66.0,27,1.7
2018,1,2,7,45,582,53,178,1,62.2,27,1.6
2018,1,2,8,45,847,67,381,1,60.0,32,1.0
