Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,DNI Units,DHI Units,GHI Units,Temperature Units,Relative Humidity Units,Wind Direction Units,Wind Speed Units
Solcast,-,-,-,-,28.9754,80.6335,5.75,1675,5.75,w/m2,w/m2,w/m2,c,%,Degrees,m/s
Year,Month,Day,Hour,Minute,DNI,DHI,GHI,Temperature,Relative Humidity,Wind Direction,Wind Speed
2017,1,1,0,45,0,0,0,9.8,92.9,22,1.1
2017,1,1,1,45,0,0,0,9.4,93.2,21,1.1
2017,1,1,2,45,0,0,0,8.6,93.8,21,1.3
2017,1,1,3,45,0,0,0,7.9,94.7,21,1.4
2017,1,1,4,45,0,0,0,7.8,94.4,20,1.5
2017,1,1,5,45,0,0,0,7.8,93.1,19,1.5
2017,1,1,6,45,9,8,9,8.3,90.6,21,1.6
2017,1,1,7,45,198,77,122,9.2,87.9,22,1.6
2017,1,1,8,45,646,96,325,11.5,80.3,26,1.2
2017,1,1,9,45,762,115,486,15.2,65.4,62,0.5
2017,1,1,10,45,763,144,582,17.2,58.1,130,0.5
2017,1,1,11,45,576,221,573,17.1,60.1,157,0.7
2017,1,1,12,45,253,317,467,17.5,63.1,182,1.1
2017,1,1,13,45,25,314,327,17.6,66.8,188,1.1
2017,1,1,14,45,36,237,249,15.7,74.7,215,0.4
2017,1,1,15,45,157,115,155,14.6,78.8,13,0.3
2017,1,1,16,45,0,24,24,14.9,77.0,296,0.1
2017,1,1,17,45,0,0,0,14.8,77.5,345,0.4
2017,1,1,18,45,0,0,0,13.9,79.7,20,1.0
2017,1,1,19,45,0,0,0,11.6,86.4,16,1.3
2017,1,1,20,45,0,0,0,9.9,91.6,10,1.2
2017,1,1,21,45,0,0,0,8.9,92.5,15,1.1
2017,1,1,22,45,0,0,0,8.1,92.5,17,1.6
2017,1,1,23,45,0,0,0,8.2,91.5,17,1.9
2017,1,2,0,45,0,0,0,7.9,91.8,18,2.1
2017,1,2,1,45,0,0,0,7.8,91.8,18,2.1
2017,1,2,2,45,0,0,0,7.7,91.5,18,2.1
2017,1,2,3,45,0,0,0,7.3,92.4,19,1.9
2017,1,2,4,45,0,0,0,7.5,92.1,17,1.8
2017,1,2,5,45,0,0,0,8.0,91.8,16,2.1
2017,1,2,6,45,0,7,7,8.7,90.6,16,2.1
2017,1,2,7,45,74,77,95,9.5,89.1,16,2.0
2017,1,2,8,45,250,156,245,10.2,87.4,22,1.1
2017,1,2,9,45,325,220,378,13.6,71.7,127,0.2
2017,1,2,10,45,405,254,488,16.6,59.0,307,0.2
2017,1,2,11,45,659,200,604,16.4,60.6,319,0.2
2017,1,2,12,45,523,240,552,16.3,66.5,192,0.8
2017,1,2,13,45,493,215,473,16.9,69.6,194,1.1
2017,1,2,14,45,545,143,364,16.0,69.9,349,0.5
2017,1,2,15,45,507,78,206,15.0,73.2,13,1.1
2017,1,2,16,45,61,28,35,14.8,73.7,360,1.1
2017,1,2,17,45,0,0,0,14.0,75.3,2,1.1
2017,1,2,18,45,0,0,0,13.4,78.6,7,1.2
2017,1,2,19,45,0,0,0,12.4,80.6,7,1.2
2017,1,2,20,45,0,0,0,10.9,84.3,9,1.2
2017,1,2,21,45,0,0,0,10.0,87.1,12,1.2
2017,1,2,22,45,0,0,0,9.4,88.5,16,1.3
2017,1,2,23,45,0,0,0,9.3,88.5,18,1.3
2017,1,3,0,45,0,0,0,8.6,89.4,18,1.3
2017,1,3,1,45,0,0,0,7.9,90.2,18,1.4
2017,1,3,2,45,0,0,0,7.0,93.0,21,1.6
2017,1,3,3,45,0,0,0,6.2,95.6,21,1.7
