Year,Month,Day,Hour,Minute,DNI,DHI,GHI,Temperature,Relative Humidity,Wind Direction,Wind Speed
2022,1,1,0,45,0,0,0,10.9,96.7,11,1.3
2022,1,1,1,45,0,0,0,10.4,96.7,13,1.3
2022,1,1,2,45,0,0,0,9.5,96.4,18,1.3
2022,1,1,3,45,0,0,0,9.0,95.1,26,1.3
2022,1,1,4,45,0,0,0,9.4,92.8,24,1.2
2022,1,1,5,45,0,0,0,9.6,90.7,20,1.2
2022,1,1,6,45,50,17,22,10.3,87.4,21,1.2
2022,1,1,7,45,350,84,169,11.4,85.5,30,1.0
2022,1,1,8,45,618,114,356,11.4,87.8,80,0.6
2022,1,1,9,45,705,136,502,12.5,87.6,146,0.8
2022,1,1,10,45,723,158,592,13.7,85.4,170,1.2
2022,1,1,11,45,729,168,625,13.6,83.7,182,1.5
2022,1,1,12,45,547,222,551,14.3,80.0,192,1.7
2022,1,1,13,45,365,234,429,15.0,77.0,197,1.8
2022,1,1,14,45,65,226,253,13.8,83.3,202,1.9
2022,1,1,15,45,106,112,137,12.7,90.9,204,1.8
2022,1,1,16,45,20,16,19,12.3,93.9,207,1.5
2022,1,1,17,45,0,0,0,12.2,96.1,218,1.1
2022,1,1,18,45,0,0,0,12.6,94.6,243,0.7
2022,1,1,19,45,0,0,0,12.1,94.9,295,0.6
2022,1,1,20,45,0,0,0,11.7,95.2,341,0.8
2022,1,1,21,45,0,0,0,11.5,94.5,357,1.0
2022,1,1,22,45,0,0,0,11.0,93.9,3,1.0
2022,1,1,23,45,0,0,0,10.6,94.2,5,1.1
2022,1,2,0,45,0,0,0,10.0,94.8,8,1.1
2022,1,2,1,45,0,0,0,9.8,93.5,12,1.2
2022,1,2,2,45,0,0,0,9.6,93.8,15,1.3
2022,1,2,3,45,0,0,0,9.4,94.4,17,1.4
2022,1,2,4,45,0,0,0,9.6,92.2,18,1.3
2022,1,2,5,45,0,0,0,9.4,90.4,18,1.3
2022,1,2,6,45,18,19,20,9.9,88.3,16,1.3
2022,1,2,7,45,264,94,160,10.8,87.5,21,1.1
2022,1,2,8,45,569,126,347,11.2,87.8,69,0.6
2022,1,2,9,45,481,201,455,12.8,83.7,158,0.8
2022,1,2,10,45,741,153,597,14.3,79.7,177,1.1
2022,1,2,11,45,696,177,615,14.2,79.2,182,1.4
2022,1,2,12,45,454,252,525,15.2,74.8,186,1.5
2022,1,2,13,45,487,199,457,15.9,72.4,191,1.5
