Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,DNI Units,DHI Units,GHI Units,Temperature Units,Relative Humidity Units,Wind Direction Units,Wind Speed Units
Solcast,-,-,-,-,26.9138,85.7204,5.75,112,5.75,w/m2,w/m2,w/m2,c,%,Degrees,m/s
Year,Month,Day,Hour,Minute,DNI,DHI,GHI,Temperature,Relative Humidity,Wind Direction,Wind Speed
2020,1,1,0,45,0,0,0,8.4,86.9,16,1.9
2020,1,1,1,45,0,0,0,7.9,86.9,12,1.9
2020,1,1,2,45,0,0,0,8.2,84.8,6,1.8
2020,1,1,3,45,0,0,0,8.5,83.1,6,1.8
2020,1,1,4,45,0,0,0,8.5,82.3,12,1.7
2020,1,1,5,45,0,0,0,8.5,81.4,19,1.5
2020,1,1,6,45,0,12,12,9.2,79.9,23,1.6
2020,1,1,7,45,0,57,57,12.4,72.9,24,1.7
2020,1,1,8,45,413,167,350,16.5,65.5,29,1.4
2020,1,1,9,45,648,163,519,19.1,57.9,62,0.9
2020,1,1,10,45,618,204,586,20.2,50.9,128,1.1
2020,1,1,11,45,404,286,545,20.5,47.5,164,2.0
2020,1,1,12,45,82,357,408,21.6,44.2,170,2.6
2020,1,1,13,45,140,287,358,22.3,42.4,167,2.1
2020,1,1,14,45,52,210,231,20.6,51.4,171,1.2
2020,1,1,15,45,102,95,118,18.8,61.3,210,0.7
2020,1,1,16,45,1,9,9,18.7,61.5,291,0.9
2020,1,1,17,45,0,0,0,17.7,64.6,321,1.4
2020,1,1,18,45,0,0,0,16.2,69.7,327,1.4
2020,1,1,19,45,0,0,0,14.8,73.0,341,0.9
2020,1,1,20,45,0,0,0,13.9,74.0,0,0.5
2020,1,1,21,45,0,0,0,13.0,77.7,0,0.4
2020,1,1,22,45,0,0,0,12.6,80.3,0,0.5
2020,1,1,23,45,0,0,0,12.8,79.0,4,0.7
2020,1,2,0,45,0,0,0,12.8,79.3,17,0.7
2020,1,2,1,45,0,0,0,12.3,81.1,32,0.8
2020,1,2,2,45,0,0,0,12.1,82.7,36,1.1
2020,1,2,3,45,0,0,0,12.2,83.9,42,1.2
2020,1,2,4,45,0,0,0,12.0,84.4,50,1.2
2020,1,2,5,45,0,0,0,12.0,84.4,48,1.3
2020,1,2,6,45,0,28,28,12.4,83.0,44,1.5
2020,1,2,7,45,223,108,171,14.0,78.9,43,1.7
2020,1,2,8,45,463,152,350,15.7,71.7,52,1.5
2020,1,2,9,45,530,193,484,19.0,56.6,81,1.8
2020,1,2,10,45,570,214,568,22.4,45.5,106,2.4
2020,1,2,11,45,98,333,396,23.3,44.7,123,2.5
2020,1,2,12,45,189,272,383,23.6,46.0,134,2.4
2020,1,2,13,45,530,176,449,23.7,45.8,144,2.3
2020,1,2,14,45,435,133,299,22.6,52.3,154,1.9
2020,1,2,15,45,236,75,127,21.0,66.9,161,1.7
2020,1,2,16,45,17,10,11,20.2,70.7,156,1.9
2020,1,2,17,45,0,0,0,19.4,69.6,139,1.6
2020,1,2,18,45,0,0,0,18.2,74.1,101,1.0
2020,1,2,19,45,0,0,0,16.6,79.6,57,0.9
2020,1,2,20,45,0,0,0,15.3,83.9,26,1.1
2020,1,2,21,45,0,0,0,14.2,86.6,23,1.5
2020,1,2,22,45,0,0,0,13.4,88.9,24,1.7
2020,1,2,23,45,0,0,0,13.1,88.5,27,1.7
2020,1,3,0,45,0,0,0,12.9,88.2,38,1.5
2020,1,3,1,45,0,0,0,13.0,87.4,45,1.3
2020,1,3,2,45,0,0,0,13.1,88.3,41,1.2
2020,1,3,3,45,0,0,0,13.2,89.1,24,0.8
2020,1,3,4,45,0,0,0,13.7,87.1,11,0.6
2020,1,3,5,45,0,0,0,14.2,84.6,32,0.7
2020,1,3,6,45,0,7,7,14.5,83.3,35,1.2
2020,1,3,7,45,0,41,41,14.3,84.1,22,1.2
2020,1,3,8,45,0,61,61,14.2,87.5,3,0.8
2020,1,3,9,45,0,68,68,15.2,87.3,12,0.5
2020,1,3,10,45,0,57,57,16.8,82.5,67,1.2
2020,1,3,11,45,0,80,80,17.6,81.3,81,2.5
2020,1,3,12,45,0,68,68,17.4,81.0,81,3.1
2020,1,3,13,45,0,62,62,17.6,79.4,80,2.8
2020,1,3,14,45,0,51,51,17.3,84.8,91,1.8
2020,1,3,15,45,0,21,21,16.6,90.3,92,1.3
2020,1,3,16,45,0,4,4,16.2,89.7,65,1.4
2020,1,3,17,45,0,0,0,15.4,88.4,39,1.4
2020,1,3,18,45,0,0,0,15.1,88.7,21,1.4
2020,1,3,19,45,0,0,0,14.7,90.7,21,1.4
2020,1,3,20,45,0,0,0,14.4,91.0,24,1.5
2020,1,3,21,45,0,0,0,14.0,92.2,25,1.5
2020,1,3,22,45,0,0,0,13.2,93.4,29,1.5
2020,1,3,23,45,0,0,0,12.9,92.7,29,1.4
