Year,Month,Day,Hour,Minute,DNI,DHI,GHI,Temperature,Relative Humidity,Wind Direction,Wind Speed
2017,1,1,0,45,0,0,0,8.4,78.1,45,1.3
2017,1,1,1,45,0,0,0,7.6,80.2,45,1.3
2017,1,1,2,45,0,0,0,6.2,84.0,46,1.5
2017,1,1,3,45,0,0,0,5.2,86.9,46,1.6
2017,1,1,4,45,0,0,0,5.2,86.3,45,1.5
2017,1,1,5,45,0,0,0,5.3,85.7,45,1.4
2017,1,1,6,45,49,12,16,6.4,82.6,47,1.2
2017,1,1,7,45,374,71,156,7.7,80.5,45,1.1
2017,1,1,8,45,692,92,351,9.8,74.7,28,0.8
2017,1,1,9,45,785,111,506,13.0,62.0,315,0.3
2017,1,1,10,45,839,117,611,14.7,56.5,232,0.5
2017,1,1,11,45,890,105,656,15.1,58.4,196,1.0
2017,1,1,12,45,679,175,580,15.6,59.4,188,1.4
2017,1,1,13,45,523,195,468,15.0,66.1,195,0.9
2017,1,1,14,45,318,182,309,13.1,74.4,274,0.2
2017,1,1,15,45,29,119,127,12.3,75.3,30,0.5
2017,1,1,16,45,0,17,17,11.9,77.3,38,0.7
2017,1,1,17,45,0,0,0,12.3,74.8,17,0.7
2017,1,1,18,45,0,0,0,13.2,69.1,14,0.8
2017,1,1,19,45,0,0,0,11.8,69.8,18,1.0
2017,1,1,20,45,0,0,0,10.2,71.9,39,1.0
2017,1,1,21,45,0,0,0,9.3,73.0,52,1.1
2017,1,1,22,45,0,0,0,8.4,73.6,47,1.2
2017,1,1,23,45,0,0,0,7.7,74.2,35,1.2
2017,1,2,0,45,0,0,0,6.6,76.7,35,1.5
2017,1,2,1,45,0,0,0,5.7,78.5,44,1.5
2017,1,2,2,45,0,0,0,4.9,82.1,48,1.4
2017,1,2,3,45,0,0,0,4.1,85.6,47,1.2
2017,1,2,4,45,0,0,0,3.9,85.3,43,1.2
2017,1,2,5,45,0,0,0,4.2,83.8,42,1.3
2017,1,2,6,45,13,12,13,5.2,81.3,47,1.4
2017,1,2,7,45,182,87,132,6.6,79.7,58,1.1
2017,1,2,8,45,465,139,313,8.3,73.9,95,0.6
2017,1,2,9,45,584,174,469,12.2,62.2,184,0.3
2017,1,2,10,45,655,189,575,14.8,56.6,233,0.5
2017,1,2,11,45,743,170,630,14.8,56.2,223,0.7
2017,1,2,12,45,723,168,600,16.5,52.5,213,0.8
