Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,DNI Units,DHI Units,GHI Units,Temperature Units,Relative Humidity Units,Wind Direction Units,Wind Speed Units
Solcast,-,-,-,-,27.9373,85.1109,5.75,668,5.75,w/m2,w/m2,w/m2,c,%,Degrees,m/s
Year,Month,Day,Hour,Minute,DNI,DHI,GHI,Temperature,Relative Humidity,Wind Direction,Wind Speed
2016,1,1,0,45,0.0,0.0,0.0,5.0,72.9,28.0,0.7
2016,1,1,1,45,0.0,0.0,0.0,4.0,69.7,29.0,0.6
2016,1,1,2,45,0.0,0.0,0.0,4.0,68.3,28.0,0.7
2016,1,1,3,45,0.0,0.0,0.0,3.0,67.6,25.0,0.8
2016,1,1,4,45,0.0,0.0,0.0,3.0,65.4,27.0,0.7
2016,1,1,5,45,0.0,0.0,0.0,3.0,63.3,27.0,0.6
2016,1,1,6,45,0.0,24.0,24.0,4.0,61.9,29.0,0.5
2016,1,1,7,45,306.0,92.0,176.0,5.0,64.1,29.0,0.5
2016,1,1,8,45,613.0,116.0,367.0,8.0,70.2,336.0,0.2
2016,1,1,9,45,707.0,136.0,512.0,12.0,66.8,212.0,0.7
2016,1,1,10,45,740.0,151.0,599.0,14.0,60.6,210.0,1.3
2016,1,1,11,45,747.0,155.0,623.0,14.0,61.5,217.0,1.5
2016,1,1,12,45,712.0,155.0,578.0,15.0,59.3,222.0,1.6
2016,1,1,13,45,638.0,145.0,469.0,16.0,56.6,229.0,1.6
2016,1,1,14,45,566.0,109.0,321.0,15.0,62.7,233.0,1.6
2016,1,1,15,45,347.0,67.0,142.0,13.0,71.8,234.0,1.4
2016,1,1,16,45,34.0,10.0,13.0,13.0,70.6,234.0,1.3
2016,1,1,17,45,0.0,0.0,0.0,13.0,66.3,228.0,1.1
2016,1,1,18,45,0.0,0.0,0.0,13.0,67.0,220.0,0.9
2016,1,1,19,45,0.0,0.0,0.0,11.0,73.4,217.0,0.8
2016,1,1,20,45,0.0,0.0,0.0,10.0,80.2,208.0,0.7
2016,1,1,21,45,0.0,0.0,0.0,9.0,82.8,181.0,0.5
2016,1,1,22,45,0.0,0.0,0.0,8.0,84.8,135.0,0.2
2016,1,1,23,45,0.0,0.0,0.0,7.0,85.3,72.0,0.2
2016,1,2,0,45,0.0,0.0,0.0,6.0,85.5,45.0,0.4
2016,1,2,1,45,0.0,0.0,0.0,5.0,85.9,41.0,0.5
2016,1,2,2,45,0.0,0.0,0.0,4.0,87.7,39.0,1.0
2016,1,2,3,45,0.0,0.0,0.0,4.0,89.0,38.0,1.1
2016,1,2,4,45,0.0,0.0,0.0,4.0,87.4,32.0,0.7
2016,1,2,5,45,0.0,0.0,0.0,3.0,85.8,31.0,0.6
2016,1,2,6,45,0.0,20.0,20.0,4.0,84.4,34.0,0.7
2016,1,2,7,45,213.0,100.0,159.0,5.0,85.4,32.0,0.8
2016,1,2,8,45,472.0,145.0,339.0,7.0,85.9,47.0,0.3
2016,1,2,9,45,571.0,179.0,482.0,10.0,75.9,209.0,0.9
2016,1,2,10,45,616.0,198.0,572.0,13.0,64.0,215.0,1.6
2016,1,2,11,45,697.0,176.0,614.0,14.0,60.1,220.0,1.9
2016,1,2,12,45,663.0,175.0,569.0,15.0,56.5,221.0,2.1
2016,1,2,13,45,565.0,167.0,456.0,15.0,53.3,223.0,2.1
2016,1,2,14,45,421.0,137.0,297.0,14.0,62.9,224.0,1.9
2016,1,2,15,45,217.0,78.0,126.0,12.0,75.9,225.0,1.6
2016,1,2,16,45,16.0,10.0,12.0,11.0,74.6,226.0,1.4
2016,1,2,17,45,0.0,0.0,0.0,12.0,69.1,214.0,1.0
2016,1,2,18,45,0.0,0.0,0.0,13.0,68.9,203.0,0.8
2016,1,2,19,45,0.0,0.0,0.0,10.0,75.0,215.0,0.6
2016,1,2,20,45,0.0,0.0,0.0,8.0,79.7,220.0,0.5
2016,1,2,21,45,0.0,0.0,0.0,8.0,81.0,143.0,0.3
2016,1,2,22,45,0.0,0.0,0.0,7.0,82.3,81.0,0.6
2016,1,2,23,45,0.0,0.0,0.0,6.0,81.7,62.0,0.7
2016,1,3,0,45,0.0,0.0,0.0,6.0,81.6,51.0,0.7
2016,1,3,1,45,0.0,0.0,0.0,5.0,80.9,44.0,0.5
2016,1,3,2,45,0.0,0.0,0.0,4.0,79.9,40.0,0.9
2016,1,3,3,45,0.0,0.0,0.0,2.0,80.8,45.0,1.4
2016,1,3,4,45,0.0,0.0,0.0,2.0,80.5,48.0,1.3
2016,1,3,5,45,0.0,0.0,0.0,2.0,78.5,47.0,0.8
2016,1,3,6,45,0.0,19.0,19.0,4.0,78.1,41.0,0.5
2016,1,3,7,45,184.0,102.0,154.0,5.0,81.5,55.0,0.4
2016,1,3,8,45,432.0,153.0,330.0,7.0,80.1,126.0,0.4
2016,1,3,9,45,515.0,193.0,467.0,11.0,66.5,179.0,0.7
2016,1,3,10,45,564.0,213.0,556.0,14.0,59.9,193.0,1.1
2016,1,3,11,45,624.0,202.0,595.0,14.0,62.9,204.0,1.4
2016,1,3,12,45,593.0,198.0,552.0,14.0,64.3,211.0,1.6
2016,1,3,13,45,520.0,180.0,446.0,15.0,63.1,213.0,1.7
2016,1,3,14,45,395.0,142.0,293.0,14.0,67.7,213.0,1.6
2016,1,3,15,45,199.0,80.0,124.0,12.0,75.5,220.0,1.6
2016,1,3,16,45,14.0,11.0,12.0,12.0,74.4,228.0,1.6
2016,1,3,17,45,0.0,0.0,0.0,12.0,71.3,230.0,1.2
2016,1,3,18,45,0.0,0.0,0.0,12.0,70.8,227.0,0.8
2016,1,3,19,45,0.0,0.0,0.0,10.0,73.7,260.0,0.3
2016,1,3,20,45,0.0,0.0,0.0,8.0,75.9,20.0,0.2
2016,1,3,21,45,0.0,0.0,0.0,8.0,75.8,45.0,0.1
2016,1,3,22,45,0.0,0.0,0.0,7.0,74.7,34.0,0.2
2016,1,3,23,45,0.0,0.0,0.0,7.0,71.5,22.0,0.3
2016,1,4,0,45,0.0,0.0,0.0,7.0,70.4,20.0,0.4
2016,1,4,1,45,0.0,0.0,0.0,5.0,71.2,27.0,0.6
2016,1,4,2,45,0.0,0.0,0.0,4.0,73.0,32.0,0.9
2016,1,4,3,45,0.0,0.0,0.0,3.0,73.8,32.0,1.1
2016,1,4,4,45,0.0,0.0,0.0,3.0,72.0,32.0,0.8
2016,1,4,5,45,0.0,0.0,0.0,3.0,69.7,29.0,0.5
2016,1,4,6,45,0.0,18.0,18.0,4.0,68.7,32.0,0.5
2016,1,4,7,45,109.0,108.0,137.0,6.0,72.4,37.0,0.5
2016,1,4,8,45,20.0,215.0,222.0,7.0,75.2,241.0,0.3
2016,1,4,9,45,3.0,262.0,264.0,10.0,69.3,220.0,0.9
2016,1,4,10,45,429.0,249.0,512.0,13.0,64.1,226.0,1.4
2016,1,4,11,45,656.0,184.0,597.0,14.0,64.1,231.0,1.6
2016,1,4,12,45,433.0,245.0,506.0,15.0,61.9,233.0,1.7
2016,1,4,13,45,572.0,164.0,455.0,16.0,59.4,236.0,1.6
2016,1,4,14,45,489.0,124.0,312.0,14.0,67.8,236.0,1.4
2016,1,4,15,45,280.0,75.0,138.0,12.0,78.1,236.0,1.4
2016,1,4,16,45,26.0,11.0,14.0,12.0,77.0,242.0,1.4
2016,1,4,17,45,0.0,0.0,0.0,12.0,74.2,248.0,1.1
2016,1,4,18,45,0.0,0.0,0.0,12.0,73.2,245.0,0.8
2016,1,4,19,45,0.0,0.0,0.0,10.0,75.2,228.0,0.5
2016,1,4,20,45,0.0,0.0,0.0,8.0,78.3,249.0,0.3
2016,1,4,21,45,0.0,0.0,0.0,7.0,81.3,333.0,0.3
2016,1,4,22,45,0.0,0.0,0.0,7.0,84.4,22.0,0.3
2016,1,4,23,45,0.0,0.0,0.0,6.0,85.8,37.0,0.3
2016,1,5,0,45,0.0,0.0,0.0,5.0,87.3,45.0,0.4
2016,1,5,1,45,0.0,0.0,0.0,4.0,87.7,45.0,0.4
2016,1,5,2,45,0.0,0.0,0.0,3.0,86.3,31.0,0.8
2016,1,5,3,45,0.0,0.0,0.0,2.0,85.0,26.0,1.3
2016,1,5,4,45,0.0,0.0,0.0,2.0,82.5,24.0,1.1
2016,1,5,5,45,0.0,0.0,0.0,2.0,79.0,22.0,0.9
2016,1,5,6,45,0.0,9.0,9.0,2.0,78.5,22.0,0.9
2016,1,5,7,45,75.0,107.0,129.0,4.0,82.3,24.0,1.0
2016,1,5,8,45,180.0,207.0,282.0,7.0,84.4,10.0,0.4
2016,1,5,9,45,533.0,185.0,471.0,10.0,77.1,220.0,0.7
2016,1,5,10,45,587.0,203.0,560.0,12.0,70.3,223.0,1.5
2016,1,5,11,45,542.0,227.0,570.0,13.0,70.5,227.0,1.8
2016,1,5,12,45,492.0,227.0,522.0,14.0,66.9,227.0,1.9
2016,1,5,13,45,410.0,203.0,415.0,15.0,62.9,227.0,1.9
2016,1,5,14,45,294.0,154.0,268.0,13.0,72.9,229.0,1.8
2016,1,5,15,45,138.0,83.0,114.0,11.0,84.3,232.0,1.5
2016,1,5,16,45,9.0,11.0,12.0,11.0,84.5,235.0,1.4
2016,1,5,17,45,0.0,0.0,0.0,11.0,82.0,239.0,1.3
2016,1,5,18,45,0.0,0.0,0.0,11.0,79.9,233.0,0.9
2016,1,5,19,45,0.0,0.0,0.0,10.0,85.3,225.0,0.8
2016,1,5,20,45,0.0,0.0,0.0,8.0,90.9,252.0,0.5
2016,1,5,21,45,0.0,0.0,0.0,7.0,90.8,355.0,0.4
2016,1,5,22,45,0.0,0.0,0.0,6.0,88.9,34.0,0.5
2016,1,5,23,45,0.0,0.0,0.0,6.0,84.9,39.0,0.3
