Year,Month,Day,Hour,Minute,DNI,DHI,GHI,Temperature,Relative Humidity,Wind Direction,Wind Speed
2019,1,1,0,45,0,0,0,8.0,89.3,16,1.1
2019,1,1,1,45,0,0,0,7.5,90.2,14,1.0
2019,1,1,2,45,0,0,0,6.6,91.7,12,1.2
2019,1,1,3,45,0,0,0,5.6,93.6,13,1.3
2019,1,1,4,45,0,0,0,5.8,92.6,16,1.3
2019,1,1,5,45,0,0,0,5.9,91.7,20,1.3
2019,1,1,6,45,2,17,17,6.8,89.9,24,1.5
2019,1,1,7,45,125,107,140,8.5,86.4,34,1.4
2019,1,1,8,45,505,139,337,10.8,78.0,77,1.2
2019,1,1,9,45,606,173,487,14.6,63.9,125,1.4
2019,1,1,10,45,646,195,583,17.0,54.8,144,1.5
2019,1,1,11,45,617,217,604,17.4,54.0,156,1.6
2019,1,1,12,45,584,215,566,18.2,51.7,168,1.6
2019,1,1,13,45,517,195,464,18.9,49.0,175,1.8
2019,1,1,14,45,415,153,317,16.9,58.6,178,1.7
2019,1,1,15,45,127,102,135,14.8,67.3,184,1.5
2019,1,1,16,45,22,16,18,14.3,71.3,199,1.4
2019,1,1,17,45,0,0,0,14.0,73.6,224,1.1
2019,1,1,18,45,0,0,0,14.0,71.1,275,0.7
2019,1,1,19,45,0,0,0,11.3,78.6,340,0.8
2019,1,1,20,45,0,0,0,8.2,87.5,13,1.1
2019,1,1,21,45,0,0,0,7.8,89.6,18,1.3
2019,1,1,22,45,0,0,0,8.0,90.2,18,1.2
2019,1,1,23,45,0,0,0,7.8,91.2,15,1.0
2019,1,2,0,45,0,0,0,7.2,92.4,13,0.9
2019,1,2,1,45,0,0,0,6.4,94.6,12,1.0
2019,1,2,2,45,0,0,0,5.8,95.6,11,1.0
2019,1,2,3,45,0,0,0,5.7,95.6,11,1.0
2019,1,2,4,45,0,0,0,5.7,94.9,13,1.1
2019,1,2,5,45,0,0,0,5.8,93.3,15,1.1
2019,1,2,6,45,0,14,14,6.1,90.7,15,1.2
2019,1,2,7,45,42,106,118,10.3,79.9,14,1.0
2019,1,2,8,45,276,179,286,14.2,68.4,44,0.4
2019,1,2,9,45,0,235,235,14.8,61.7,192,0.7
2019,1,2,10,45,81,335,384,15.5,57.9,192,1.0
2019,1,2,11,45,28,345,363,15.9,57.4,189,1.0
2019,1,2,12,45,486,250,542,17.5,52.0,191,1.0
2019,1,2,13,45,119,259,325,18.6,47.4,195,1.1
2019,1,2,14,45,227,195,285,16.9,56.8,209,1.5
2019,1,2,15,45,223,93,147,15.2,65.6,215,1.7
2019,1,2,16,45,23,17,19,14.8,68.7,218,1.5
2019,1,2,17,45,0,0,0,15.0,68.5,243,1.3
2019,1,2,18,45,0,0,0,14.8,66.9,291,1.0
2019,1,2,19,45,0,0,0,13.0,73.9,332,1.1
2019,1,2,20,45,0,0,0,10.8,80.9,353,1.2
2019,1,2,21,45,0,0,0,9.6,85.3,5,1.2
2019,1,2,22,45,0,0,0,9.0,88.5,11,1.1
2019,1,2,23,45,0,0,0,8.3,90.0,12,1.0
2019,1,3,0,45,0,0,0,7.8,90.9,13,0.9
2019,1,3,1,45,0,0,0,7.5,91.5,13,0.9
2019,1,3,2,45,0,0,0,6.5,94.0,15,1.1
2019,1,3,3,45,0,0,0,5.8,96.3,16,1.3
2019,1,3,4,45,0,0,0,5.8,95.9,15,1.2
2019,1,3,5,45,0,0,0,5.6,95.9,15,1.1
2019,1,3,6,45,2,17,17,6.7,93.0,16,1.3
2019,1,3,7,45,258,91,154,8.2,89.0,21,1.3
2019,1,3,8,45,503,141,338,10.2,82.8,48,0.9
2019,1,3,9,45,589,181,487,13.2,68.1,123,0.6
2019,1,3,10,45,628,206,583,15.1,59.0,176,1.0
2019,1,3,11,45,665,205,623,15.6,59.1,194,1.4
2019,1,3,12,45,630,204,584,16.9,55.2,214,1.8
2019,1,3,13,45,556,189,480,18.2,51.2,228,2.2
2019,1,3,14,45,440,152,327,16.4,58.7,231,2.3
2019,1,3,15,45,261,91,154,14.5,67.3,230,1.9
2019,1,3,16,45,31,18,21,14.4,69.8,234,1.4
2019,1,3,17,45,0,0,0,14.4,70.7,245,0.9
2019,1,3,18,45,0,0,0,14.0,70.9,293,0.5
2019,1,3,19,45,0,0,0,12.0,79.0,347,0.7
2019,1,3,20,45,0,0,0,9.7,86.5,14,0.8
2019,1,3,21,45,0,0,0,8.6,89.7,28,1.0
2019,1,3,22,45,0,0,0,8.3,92.5,28,1.1
2019,1,3,23,45,0,0,0,8.2,92.8,28,1.1
2019,1,4,0,45,0,0,0,8.0,92.8,27,1.0
2019,1,4,1,45,0,0,0,7.3,93.7,21,1.0
2019,1,4,2,45,0,0,0,6.5,94.6,20,1.0
2019,1,4,3,45,0,0,0,6.2,94.3,20,1.0
2019,1,4,4,45,0,0,0,6.6,94.0,18,0.9
2019,1,4,5,45,0,0,0,7.2,93.7,20,1.0
2019,1,4,6,45,1,16,16,7.4,92.1,27,1.3
2019,1,4,7,45,84,108,132,7.9,89.9,44,1.5
2019,1,4,8,45,495,141,336,8.0,87.5,73,1.4
2019,1,4,9,45,635,165,496,11.5,71.8,102,1.4
2019,1,4,10,45,693,180,598,15.5,57.7,127,1.4
2019,1,4,11,45,675,199,624,16.0,55.3,152,1.4
