Year,Month,Day,Hour,Minute,DNI,DHI,GHI,Temperature,Relative Humidity,Wind Direction,Wind Speed
2022,1,1,0,45,0,0,0,12.8,94.6,270,1.1
2022,1,1,1,45,0,0,0,12.4,95.2,278,1.1
2022,1,1,2,45,0,0,0,12.2,97.4,315,1.0
2022,1,1,3,45,0,0,0,12.3,99.7,348,1.2
2022,1,1,4,45,0,0,0,12.5,98.7,339,1.0
2022,1,1,5,45,0,0,0,12.5,98.0,320,0.9
2022,1,1,6,45,0,26,26,12.8,97.1,327,0.8
2022,1,1,7,45,0,41,41,13.6,94.0,326,0.7
2022,1,1,8,45,0,110,110,14.0,91.9,299,0.7
2022,1,1,9,45,0,154,154,15.2,87.6,288,0.8
2022,1,1,10,45,0,190,190,16.7,81.4,270,0.7
2022,1,1,11,45,0,186,186,17.4,76.1,238,1.0
2022,1,1,12,45,0,147,147,18.2,69.6,230,1.7
2022,1,1,13,45,0,124,124,19.0,64.5,232,2.1
2022,1,1,14,45,0,92,92,17.8,69.6,239,2.3
2022,1,1,15,45,0,57,57,16.6,77.0,247,2.3
2022,1,1,16,45,0,5,5,16.0,81.3,259,2.0
2022,1,1,17,45,0,0,0,15.7,83.4,274,2.1
2022,1,1,18,45,0,0,0,15.7,83.2,291,2.1
2022,1,1,19,45,0,0,0,14.6,87.5,310,1.9
2022,1,1,20,45,0,0,0,13.8,90.4,317,1.8
2022,1,1,21,45,0,0,0,13.2,92.1,318,1.6
2022,1,1,22,45,0,0,0,12.6,93.6,311,1.5
2022,1,1,23,45,0,0,0,12.5,93.0,304,1.5
2022,1,2,0,45,0,0,0,12.2,93.3,299,1.4
2022,1,2,1,45,0,0,0,11.9,93.6,298,1.4
2022,1,2,2,45,0,0,0,12.0,94.9,309,1.3
2022,1,2,3,45,0,0,0,12.3,95.8,320,1.2
2022,1,2,4,45,0,0,0,12.7,93.3,317,1.1
2022,1,2,5,45,0,0,0,12.8,91.8,303,1.0
2022,1,2,6,45,0,11,11,13.2,90.6,294,0.9
2022,1,2,7,45,0,37,37,13.6,88.0,293,0.7
2022,1,2,8,45,0,88,88,13.8,85.5,268,0.7
2022,1,2,9,45,0,140,140,15.2,79.7,254,1.1
2022,1,2,10,45,0,172,172,17.3,72.0,256,1.3
2022,1,2,11,45,0,176,176,18.4,66.7,252,1.4
2022,1,2,12,45,0,162,162,19.2,61.8,244,1.6
2022,1,2,13,45,0,163,163,19.7,59.9,244,1.7
2022,1,2,14,45,0,116,116,18.2,67.7,248,1.9
2022,1,2,15,45,0,66,66,16.5,79.8,253,1.5
2022,1,2,16,45,0,6,6,16.2,82.4,258,1.4
2022,1,2,17,45,0,0,0,16.0,80.0,267,1.8
2022,1,2,18,45,0,0,0,15.2,82.3,285,1.6
2022,1,2,19,45,0,0,0,13.6,87.4,305,1.4
2022,1,2,20,45,0,0,0,12.5,90.9,314,1.5
2022,1,2,21,45,0,0,0,12.0,92.1,312,1.4
2022,1,2,22,45,0,0,0,11.8,92.7,310,1.3
2022,1,2,23,45,0,0,0,11.8,92.7,312,1.3
2022,1,3,0,45,0,0,0,11.5,93.9,315,1.3
2022,1,3,1,45,0,0,0,11.0,95.4,310,1.3
2022,1,3,2,45,0,0,0,11.0,97.1,302,1.3
2022,1,3,3,45,0,0,0,11.0,98.7,302,1.3
2022,1,3,4,45,0,0,0,11.0,97.7,308,1.4
2022,1,3,5,45,0,0,0,11.1,96.4,308,1.4
2022,1,3,6,45,0,11,11,11.6,94.5,308,1.4
2022,1,3,7,45,0,33,33,12.8,90.9,308,1.2
2022,1,3,8,45,0,81,81,13.5,88.0,295,0.9
2022,1,3,9,45,0,133,133,14.2,85.8,273,1.0
2022,1,3,10,45,0,164,164,16.4,78.8,258,1.2
2022,1,3,11,45,0,173,173,18.2,70.8,246,1.5
2022,1,3,12,45,0,157,157,19.2,65.8,240,1.8
2022,1,3,13,45,0,142,142,19.9,64.5,245,2.1
2022,1,3,14,45,0,93,93,18.0,72.5,252,2.3
2022,1,3,15,45,0,62,62,15.9,81.6,257,2.0
2022,1,3,16,45,0,6,6,15.9,83.2,258,1.7
2022,1,3,17,45,0,0,0,15.8,83.4,267,1.9
2022,1,3,18,45,0,0,0,15.3,84.5,283,1.6
2022,1,3,19,45,0,0,0,14.1,88.1,292,1.5
2022,1,3,20,45,0,0,0,13.0,91.5,293,1.4
2022,1,3,21,45,0,0,0,12.2,93.0,290,1.3
2022,1,3,22,45,0,0,0,11.7,93.3,285,1.2
2022,1,3,23,45,0,0,0,11.5,93.3,278,1.1
2022,1,4,0,45,0,0,0,11.0,93.9,276,1.0
2022,1,4,1,45,0,0,0,10.6,94.8,282,0.7
2022,1,4,2,45,0,0,0,11.0,96.7,308,0.6
2022,1,4,3,45,0,0,0,11.7,98.4,343,0.5
2022,1,4,4,45,0,0,0,12.2,98.0,355,0.5
2022,1,4,5,45,0,0,0,12.7,97.4,344,0.7
2022,1,4,6,45,0,10,10,13.0,96.1,346,1.0
2022,1,4,7,45,0,35,35,13.2,93.4,352,1.0
2022,1,4,8,45,0,88,88,13.4,90.9,325,0.4
2022,1,4,9,45,0,148,148,14.6,86.4,227,0.4
2022,1,4,10,45,0,185,185,16.3,79.3,199,0.6
2022,1,4,11,45,0,199,199,17.3,73.4,187,0.8
