Year,Month,Day,Hour,Minute,DNI,DHI,GHI,Temperature,Relative Humidity,Wind Direction,Wind Speed
2014,1,1,0,45,0,0,0,0.0,55.0,40,1.2
2014,1,1,1,45,0,0,0,-1.0,51.5,40,1.2
2014,1,1,2,45,0,0,0,-1.0,45.1,39,1.3
2014,1,1,3,45,0,0,0,0.0,41.4,42,1.3
2014,1,1,4,45,0,0,0,-1.0,42.7,45,1.1
2014,1,1,5,45,0,0,0,-1.0,44.1,43,1.0
2014,1,1,6,45,184,26,48,0.0,46.7,43,0.8
2014,1,1,7,45,738,49,243,1.0,51.3,38,0.6
2014,1,1,8,45,875,65,433,3.0,50.6,311,0.4
2014,1,1,9,45,939,73,580,6.0,44.9,238,0.9
2014,1,1,10,45,967,76,668,8.0,43.5,236,1.3
2014,1,1,11,45,972,77,688,8.0,47.0,236,1.4
2014,1,1,12,45,956,75,640,9.0,48.5,238,1.4
2014,1,1,13,45,910,71,527,9.0,46.9,240,1.4
2014,1,1,14,45,807,65,360,8.0,52.1,237,1.2
2014,1,1,15,45,590,46,162,6.0,63.8,236,0.8
2014,1,1,16,45,69,7,13,6.0,64.5,278,0.4
2014,1,1,17,45,0,0,0,6.0,59.4,13,0.5
2014,1,1,18,45,0,0,0,6.0,60.1,35,0.9
2014,1,1,19,45,0,0,0,3.0,64.2,41,1.0
2014,1,1,20,45,0,0,0,0.0,66.3,39,1.1
2014,1,1,21,45,0,0,0,0.0,62.0,39,1.1
2014,1,1,22,45,0,0,0,-1.0,55.2,39,1.0
2014,1,1,23,45,0,0,0,0.0,48.6,37,1.1
2014,1,2,0,45,0,0,0,0.0,42.3,38,1.1
2014,1,2,1,45,0,0,0,0.0,38.4,39,1.1
2014,1,2,2,45,0,0,0,0.0,38.9,40,1.6
2014,1,2,3,45,0,0,0,0.0,39.8,40,2.0
2014,1,2,4,45,0,0,0,0.0,39.1,40,1.7
2014,1,2,5,45,0,0,0,0.0,38.2,40,1.5
2014,1,2,6,45,149,28,46,0.0,43.6,40,1.3
2014,1,2,7,45,704,57,242,2.0,52.6,43,1.0
2014,1,2,8,45,864,71,435,5.0,52.0,45,0.4
2014,1,2,9,45,931,79,582,7.0,47.5,223,0.7
2014,1,2,10,45,954,84,669,9.0,47.8,222,1.2
2014,1,2,11,45,934,95,684,8.0,53.3,224,1.4
2014,1,2,12,45,708,167,588,9.0,56.4,226,1.4
2014,1,2,13,45,781,114,505,10.0,57.5,227,1.3
2014,1,2,14,45,742,80,352,8.0,61.0,227,1.1
2014,1,2,15,45,519,53,158,7.0,69.1,228,0.7
2014,1,2,16,45,54,8,13,7.0,73.0,225,0.2
2014,1,2,17,45,0,0,0,6.0,71.4,52,0.5
2014,1,2,18,45,0,0,0,5.0,72.2,53,0.8
2014,1,2,19,45,0,0,0,4.0,71.4,50,0.8
2014,1,2,20,45,0,0,0,3.0,66.7,50,0.8
2014,1,2,21,45,0,0,0,3.0,58.5,50,0.8
2014,1,2,22,45,0,0,0,2.0,51.4,51,0.7
2014,1,2,23,45,0,0,0,2.0,45.5,48,0.7
2014,1,3,0,45,0,0,0,2.0,40.5,39,0.7
2014,1,3,1,45,0,0,0,2.0,35.7,34,0.7
2014,1,3,2,45,0,0,0,2.0,31.4,37,1.0
