Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,DNI Units,DHI Units,GHI Units,Temperature Units,Relative Humidity Units,Wind Direction Units,Wind Speed Units
Solcast,-,-,-,-,28.4782,82.1175,5.75,1562,5.75,w/m2,w/m2,w/m2,c,%,Degrees,m/s
Year,Month,Day,Hour,Minute,DNI,DHI,GHI,Temperature,Relative Humidity,Wind Direction,Wind Speed
2016,1,1,0,45,0,0,0,9.1,91.9,53,0.5
2016,1,1,1,45,0,0,0,8.5,91.2,61,0.6
2016,1,1,2,45,0,0,0,6.3,90.8,56,1.0
2016,1,1,3,45,0,0,0,4.1,90.6,53,1.1
2016,1,1,4,45,0,0,0,3.5,89.3,50,0.8
2016,1,1,5,45,0,0,0,2.9,87.6,48,0.7
2016,1,1,6,45,7,14,14,3.3,83.7,51,0.7
2016,1,1,7,45,258,85,146,6.6,75.4,50,0.9
2016,1,1,8,45,256,187,277,10.7,67.9,74,0.6
2016,1,1,9,45,453,210,440,13.8,64.6,155,0.6
2016,1,1,10,45,791,135,602,15.8,62.9,191,1.0
2016,1,1,11,45,867,118,654,16.1,62.6,204,1.3
2016,1,1,12,45,851,117,624,17.0,59.3,208,1.6
2016,1,1,13,45,744,128,517,17.9,55.4,212,1.7
2016,1,1,14,45,529,138,346,16.2,62.5,219,1.6
2016,1,1,15,45,339,87,171,14.3,73.1,223,1.2
2016,1,1,16,45,52,19,25,14.2,73.4,223,1.0
2016,1,1,17,45,0,0,0,14.6,71.0,215,0.9
2016,1,1,18,45,0,0,0,14.9,71.3,211,0.6
2016,1,1,19,45,0,0,0,13.3,76.5,194,0.3
2016,1,1,20,45,0,0,0,11.6,82.7,66,0.2
2016,1,1,21,45,0,0,0,10.9,84.9,44,0.5
2016,1,1,22,45,0,0,0,10.3,86.5,51,0.7
2016,1,1,23,45,0,0,0,10.1,86.2,48,0.7
2016,1,2,0,45,0,0,0,9.0,87.0,48,0.7
2016,1,2,1,45,0,0,0,7.3,88.3,48,0.7
2016,1,2,2,45,0,0,0,5.8,88.2,45,0.9
2016,1,2,3,45,0,0,0,4.4,88.4,47,1.2
2016,1,2,4,45,0,0,0,4.2,88.4,49,1.1
2016,1,2,5,45,0,0,0,4.3,87.1,50,0.9
2016,1,2,6,45,47,11,16,5.2,84.8,51,0.7
2016,1,2,7,45,363,72,154,6.4,83.7,50,0.8
2016,1,2,8,45,704,91,354,9.3,82.7,65,0.4
2016,1,2,9,45,808,106,513,14.2,70.3,229,0.4
2016,1,2,10,45,846,119,616,16.6,60.4,238,1.1
2016,1,2,11,45,846,128,653,16.8,60.2,237,1.6
2016,1,2,12,45,822,131,621,17.9,54.8,236,1.6
2016,1,2,13,45,769,124,525,18.8,50.3,234,1.6
2016,1,2,14,45,725,94,382,17.0,58.7,235,1.8
2016,1,2,15,45,392,81,183,15.0,69.7,238,1.6
2016,1,2,16,45,0,21,21,14.6,73.4,231,1.4
2016,1,2,17,45,0,0,0,15.1,72.6,225,1.4
2016,1,2,18,45,0,0,0,15.5,71.7,229,1.1
2016,1,2,19,45,0,0,0,13.8,79.8,232,0.8
2016,1,2,20,45,0,0,0,12.1,87.6,177,0.3
2016,1,2,21,45,0,0,0,11.2,89.9,62,0.6
2016,1,2,22,45,0,0,0,10.1,91.6,56,1.0
2016,1,2,23,45,0,0,0,9.2,91.3,51,1.0
2016,1,3,0,45,0,0,0,8.0,90.9,47,0.9
2016,1,3,1,45,0,0,0,7.1,90.2,45,0.8
2016,1,3,2,45,0,0,0,5.4,92.0,45,0.9
2016,1,3,3,45,0,0,0,4.0,93.5,45,1.1
2016,1,3,4,45,0,0,0,4.2,90.9,45,0.8
2016,1,3,5,45,0,0,0,4.3,89.3,50,0.5
2016,1,3,6,45,23,12,14,5.8,86.1,51,0.3
2016,1,3,7,45,208,86,135,7.2,84.1,51,0.3
2016,1,3,8,45,566,118,330,8.3,84.8,114,0.3
2016,1,3,9,45,673,146,486,12.2,75.0,179,0.7
2016,1,3,10,45,731,160,590,15.6,64.6,200,1.2
2016,1,3,11,45,801,143,641,16.1,62.6,215,1.7
2016,1,3,12,45,789,140,613,16.8,59.3,220,1.9
2016,1,3,13,45,729,135,516,17.6,56.9,222,1.7
2016,1,3,14,45,636,114,369,15.8,65.0,219,1.6
2016,1,3,15,45,423,80,184,14.2,73.3,211,1.3
2016,1,3,16,45,16,23,25,14.0,76.3,216,1.4
2016,1,3,17,45,0,0,0,13.8,79.2,224,1.7
2016,1,3,18,45,0,0,0,13.9,79.2,222,1.5
2016,1,3,19,45,0,0,0,12.8,83.7,203,1.0
2016,1,3,20,45,0,0,0,11.4,89.0,135,0.6
2016,1,3,21,45,0,0,0,10.8,90.8,77,0.7
2016,1,3,22,45,0,0,0,10.0,91.9,56,0.5
2016,1,3,23,45,0,0,0,9.6,92.5,41,0.5
2016,1,4,0,45,0,0,0,8.2,94.4,51,0.9
2016,1,4,1,45,0,0,0,6.9,95.6,57,1.2
2016,1,4,2,45,0,0,0,6.1,93.6,52,1.1
2016,1,4,3,45,0,0,0,6.1,89.5,51,1.0
2016,1,4,4,45,0,0,0,6.1,89.2,54,0.9
2016,1,4,5,45,0,0,0,5.7,90.1,55,0.9
2016,1,4,6,45,26,12,14,7.4,86.0,62,0.7
2016,1,4,7,45,276,78,143,8.6,83.7,69,0.7
2016,1,4,8,45,607,109,336,8.8,87.3,131,0.5
2016,1,4,9,45,717,131,493,12.0,80.5,183,1.0
2016,1,4,10,45,768,144,596,15.0,69.7,189,1.3
2016,1,4,11,45,759,159,631,15.1,68.5,195,1.3
2016,1,4,12,45,722,165,598,15.0,68.5,202,1.5
2016,1,4,13,45,606,171,491,15.8,66.4,212,1.6
2016,1,4,14,45,215,204,293,15.1,71.0,219,1.7
2016,1,4,15,45,127,117,146,13.9,75.6,226,1.6
2016,1,4,16,45,0,20,20,13.6,79.2,232,1.4
2016,1,4,17,45,0,0,0,13.9,79.0,229,1.0
2016,1,4,18,45,0,0,0,14.6,73.7,229,0.6
2016,1,4,19,45,0,0,0,13.0,78.6,241,0.5
2016,1,4,20,45,0,0,0,11.2,83.7,313,0.3
2016,1,4,21,45,0,0,0,10.8,85.4,48,0.6
2016,1,4,22,45,0,0,0,10.4,86.2,48,0.8
2016,1,4,23,45,0,0,0,9.8,86.5,40,0.8
2016,1,5,0,45,0,0,0,8.5,88.8,37,0.8
2016,1,5,1,45,0,0,0,7.8,90.2,42,0.7
2016,1,5,2,45,0,0,0,7.0,90.5,47,0.8
2016,1,5,3,45,0,0,0,5.9,91.4,49,1.0
