Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,DNI Units,DHI Units,GHI Units,Temperature Units,Relative Humidity Units,Wind Direction Units,Wind Speed Units
Solcast,-,-,-,-,26.9138,85.7204,5.75,112,5.75,w/m2,w/m2,w/m2,c,%,Degrees,m/s
Year,Month,Day,Hour,Minute,DNI,DHI,GHI,Temperature,Relative Humidity,Wind Direction,Wind Speed
2014,1,1,0,45,0,0,0,13.1,80.4,303,1.2
2014,1,1,1,45,0,0,0,12.0,83.9,301,1.2
2014,1,1,2,45,0,0,0,10.6,91.1,312,1.2
2014,1,1,3,45,0,0,0,10.0,95.4,313,1.1
2014,1,1,4,45,0,0,0,9.8,96.7,299,1.0
2014,1,1,5,45,0,0,0,9.8,97.0,292,1.1
2014,1,1,6,45,0,24,24,11.1,93.3,297,1.0
2014,1,1,7,45,157,111,159,12.8,86.2,292,0.8
2014,1,1,8,45,408,163,338,14.0,80.5,258,0.8
2014,1,1,9,45,503,203,479,16.6,69.9,245,1.4
2014,1,1,10,45,549,226,567,19.3,61.7,250,2.0
2014,1,1,11,45,628,208,610,20.2,60.7,257,2.4
2014,1,1,12,45,629,193,572,21.5,58.1,261,2.9
2014,1,1,13,45,591,167,470,22.8,54.7,264,3.3
2014,1,1,14,45,487,129,314,21.7,59.1,268,3.6
2014,1,1,15,45,293,73,136,20.3,64.3,268,3.3
2014,1,1,16,45,27,10,12,19.5,67.7,269,2.6
2014,1,1,17,45,0,0,0,18.4,72.7,278,2.6
2014,1,1,18,45,0,0,0,17.6,75.4,290,2.5
2014,1,1,19,45,0,0,0,15.4,82.1,301,2.2
2014,1,1,20,45,0,0,0,13.6,86.3,299,1.9
2014,1,1,21,45,0,0,0,13.1,88.9,293,1.8
2014,1,1,22,45,0,0,0,12.6,92.1,289,1.7
2014,1,1,23,45,0,0,0,12.4,92.4,284,1.6
2014,1,2,0,45,0,0,0,11.9,93.0,281,1.5
2014,1,2,1,45,0,0,0,11.0,93.6,281,1.5
2014,1,2,2,45,0,0,0,10.8,93.2,285,1.4
2014,1,2,3,45,0,0,0,10.5,93.5,282,1.2
