Year,Month,Day,Hour,Minute,DNI,DHI,GHI,Temperature,Relative Humidity,Wind Direction,Wind Speed
2014,1,1,0,45,0,0,0,13.4,79.1,296,0.9
2014,1,1,1,45,0,0,0,12.2,83.0,280,0.9
2014,1,1,2,45,0,0,0,11.6,87.5,286,0.9
2014,1,1,3,45,0,0,0,11.7,90.2,286,0.9
2014,1,1,4,45,0,0,0,11.6,91.1,287,1.0
2014,1,1,5,45,0,0,0,11.4,93.3,292,1.2
2014,1,1,6,45,0,18,18,12.2,92.4,286,1.3
2014,1,1,7,45,0,114,114,13.1,87.4,272,1.4
2014,1,1,8,45,32,234,249,13.8,83.8,262,1.7
2014,1,1,9,45,377,233,440,16.6,74.7,259,2.1
2014,1,1,10,45,462,251,537,19.4,65.9,262,2.6
2014,1,1,11,45,573,229,595,20.6,63.2,265,3.1
2014,1,1,12,45,592,208,565,22.2,58.8,268,3.5
2014,1,1,13,45,561,177,467,23.6,54.0,269,3.9
2014,1,1,14,45,461,137,313,22.6,57.3,271,4.1
2014,1,1,15,45,274,78,138,21.3,61.9,272,3.8
2014,1,1,16,45,27,11,13,20.7,63.8,275,3.2
2014,1,1,17,45,0,0,0,19.8,67.2,281,3.0
2014,1,1,18,45,0,0,0,19.0,70.2,285,2.7
2014,1,1,19,45,0,0,0,16.8,77.6,288,2.7
2014,1,1,20,45,0,0,0,14.7,83.0,291,2.8
2014,1,1,21,45,0,0,0,14.3,85.5,289,2.8
2014,1,1,22,45,0,0,0,14.4,86.9,286,2.7
2014,1,1,23,45,0,0,0,14.8,85.8,282,2.7
2014,1,2,0,45,0,0,0,14.5,86.9,276,2.7
2014,1,2,1,45,0,0,0,13.8,88.6,275,2.8
2014,1,2,2,45,0,0,0,12.8,90.9,280,2.3
2014,1,2,3,45,0,0,0,11.8,93.9,286,1.8
2014,1,2,4,45,0,0,0,11.7,95.8,290,1.8
2014,1,2,5,45,0,0,0,12.3,96.4,290,1.6
2014,1,2,6,45,0,14,14,12.7,96.1,276,1.4
2014,1,2,7,45,0,62,62,13.0,94.3,263,1.7
2014,1,2,8,45,0,107,107,13.4,90.9,263,2.1
2014,1,2,9,45,0,150,150,15.5,82.4,265,2.5
2014,1,2,10,45,0,154,154,17.9,74.7,267,3.0
2014,1,2,11,45,0,165,165,18.7,72.5,269,3.6
