Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,DNI Units,DHI Units,GHI Units,Temperature Units,Relative Humidity Units,Wind Direction Units,Wind Speed Units
Solcast,-,-,-,-,28.3565,84.628,5.75,4011,5.75,w/m2,w/m2,w/m2,c,%,Degrees,m/s
Year,Month,Day,Hour,Minute,DNI,DHI,GHI,Temperature,Relative Humidity,Wind Direction,Wind Speed
2019,1,1,0,45,0,0,0,0,67.6,19,0.9
2019,1,1,1,45,0,0,0,0,64.2,21,1.0
2019,1,1,2,45,0,0,0,-1,62.6,23,1.0
2019,1,1,3,45,0,0,0,-1,61.1,24,1.1
2019,1,1,4,45,0,0,0,-1,60.1,28,1.1
2019,1,1,5,45,114,14,24,-1,59.8,29,1.0
2019,1,1,6,45,708,46,203,1,64.1,30,1.0
2019,1,1,7,45,936,53,409,4,63.9,72,0.4
2019,1,1,8,45,1004,60,571,8,54.5,211,0.9
2019,1,1,9,45,1026,67,673,10,51.2,217,1.5
2019,1,1,10,45,1015,77,706,10,55.6,218,1.8
2019,1,1,11,45,994,79,670,11,56.9,221,1.9
2019,1,1,12,45,952,76,567,11,55.7,226,1.9
2019,1,1,13,45,876,67,409,9,66.9,228,1.9
2019,1,1,14,45,691,52,210,7,78.9,226,1.7
2019,1,1,15,45,161,15,31,6,85.0,230,1.4
2019,1,1,16,45,0,0,0,5,91.3,245,0.9
2019,1,1,17,45,0,0,0,5,90.7,281,0.4
2019,1,1,18,45,0,0,0,3,93.2,3,0.4
2019,1,1,19,45,0,0,0,1,95.8,28,0.7
2019,1,1,20,45,0,0,0,0,94.0,29,1.0
2019,1,1,21,45,0,0,0,0,91.7,31,1.2
2019,1,1,22,45,0,0,0,1,88.4,28,1.0
2019,1,1,23,45,0,0,0,1,84.6,27,0.7
2019,1,2,0,45,0,0,0,0,81.8,27,0.7
2019,1,2,1,45,0,0,0,0,80.2,25,0.8
2019,1,2,2,45,0,0,0,0,78.4,28,0.7
2019,1,2,3,45,0,0,0,0,76.7,32,0.7
2019,1,2,4,45,0,0,0,0,76.7,35,0.8
2019,1,2,5,45,105,14,23,0,75.3,36,0.7
2019,1,2,6,45,169,108,144,4,66.1,26,0.5
2019,1,2,7,45,269,164,280,7,65.0,254,0.4
2019,1,2,8,45,538,198,462,7,69.7,218,1.1
2019,1,2,9,45,0,264,264,7,69.7,226,1.4
2019,1,2,10,45,0,222,222,7,74.6,233,1.6
2019,1,2,11,45,0,158,158,8,76.6,235,1.6
2019,1,2,12,45,474,166,400,9,73.8,247,1.5
2019,1,2,13,45,784,91,395,7,80.5,259,1.5
2019,1,2,14,45,666,56,210,4,85.3,268,1.4
2019,1,2,15,45,150,16,31,4,82.9,270,1.2
2019,1,2,16,45,0,0,0,5,81.3,280,1.0
2019,1,2,17,45,0,0,0,5,78.7,310,0.9
2019,1,2,18,45,0,0,0,4,83.2,337,0.9
2019,1,2,19,45,0,0,0,2,87.8,357,1.1
2019,1,2,20,45,0,0,0,0,88.4,11,1.3
2019,1,2,21,45,0,0,0,-1,88.9,17,1.4
2019,1,2,22,45,0,0,0,-1,87.5,20,1.3
2019,1,2,23,45,0,0,0,-2,84.3,22,1.3
2019,1,3,0,45,0,0,0,-2,80.6,20,1.4
2019,1,3,1,45,0,0,0,-3,76.0,20,1.6
2019,1,3,2,45,0,0,0,-3,69.8,20,1.6
2019,1,3,3,45,0,0,0,-3,63.3,23,1.3
2019,1,3,4,45,0,0,0,-3,57.8,24,1.2
2019,1,3,5,45,140,12,25,-2,52.7,25,1.2
2019,1,3,6,45,698,51,202,0,57.8,28,1.1
2019,1,3,7,45,880,71,405,2,63.2,344,0.6
2019,1,3,8,45,950,84,568,5,53.1,254,1.0
2019,1,3,9,45,983,91,673,6,48.4,247,1.6
2019,1,3,10,45,1019,80,714,6,52.3,251,2.2
2019,1,3,11,45,1012,77,681,7,51.0,254,2.6
2019,1,3,12,45,828,116,551,8,49.4,256,2.7
2019,1,3,13,45,225,210,305,6,59.4,257,2.7
2019,1,3,14,45,326,107,174,4,71.3,255,2.3
2019,1,3,15,45,121,19,31,4,77.5,252,1.6
2019,1,3,16,45,0,0,0,4,81.7,265,1.1
2019,1,3,17,45,0,0,0,4,80.8,298,1.2
2019,1,3,18,45,0,0,0,3,83.1,326,1.2
2019,1,3,19,45,0,0,0,1,85.0,344,1.1
2019,1,3,20,45,0,0,0,1,83.0,352,1.0
2019,1,3,21,45,0,0,0,0,79.7,357,1.0
2019,1,3,22,45,0,0,0,1,74.6,6,1.0
2019,1,3,23,45,0,0,0,1,70.3,11,1.0
2019,1,4,0,45,0,0,0,0,68.1,13,1.1
2019,1,4,1,45,0,0,0,0,65.0,14,1.3
2019,1,4,2,45,0,0,0,0,62.2,10,1.4
2019,1,4,3,45,0,0,0,0,62.4,11,1.3
2019,1,4,4,45,0,0,0,1,61.3,16,1.3
2019,1,4,5,45,130,12,24,1,60.4,24,1.2
2019,1,4,6,45,471,73,182,1,63.1,34,1.1
2019,1,4,7,45,931,54,407,1,67.5,86,0.4
2019,1,4,8,45,1003,60,571,5,59.7,220,0.9
2019,1,4,9,45,1027,66,675,8,51.9,230,1.5
2019,1,4,10,45,1025,72,711,9,53.0,236,1.8
2019,1,4,11,45,1007,74,677,9,52.0,239,1.9
2019,1,4,12,45,964,73,575,10,51.6,239,2.0
2019,1,4,13,45,838,76,411,8,60.6,240,1.9
2019,1,4,14,45,447,91,191,6,70.5,239,1.6
2019,1,4,15,45,186,16,35,5,77.9,247,1.3
2019,1,4,16,45,0,0,0,4,84.4,298,0.6
2019,1,4,17,45,0,0,0,4,82.9,34,0.6
2019,1,4,18,45,0,0,0,3,85.5,50,0.8
2019,1,4,19,45,0,0,0,2,87.5,50,0.8
2019,1,4,20,45,0,0,0,1,85.3,45,0.8
2019,1,4,21,45,0,0,0,1,81.6,36,0.7
2019,1,4,22,45,0,0,0,2,76.7,31,0.6
2019,1,4,23,45,0,0,0,2,73.7,31,0.6
2019,1,5,0,45,0,0,0,2,71.0,31,0.6
2019,1,5,1,45,0,0,0,1,70.0,32,0.8
2019,1,5,2,45,0,0,0,0,69.6,35,0.8
