Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,DNI Units,DHI Units,GHI Units,Temperature Units,Relative Humidity Units,Wind Direction Units,Wind Speed Units
Solcast,-,-,-,-,27.8507,84.1951,5.75,289,5.75,w/m2,w/m2,w/m2,c,%,Degrees,m/s
Year,Month,Day,Hour,Minute,DNI,DHI,GHI,Temperature,Relative Humidity,Wind Direction,Wind Speed
2020,1,1,0,45,0,0,0,7.9,66.1,18,1.3
2020,1,1,1,45,0,0,0,7.5,62.3,17,1.4
2020,1,1,2,45,0,0,0,7.4,61.2,18,1.5
2020,1,1,3,45,0,0,0,7.6,60.5,18,1.6
2020,1,1,4,45,0,0,0,7.6,59.0,18,1.5
2020,1,1,5,45,0,0,0,7.4,57.7,18,1.4
2020,1,1,6,45,0,12,12,7.9,56.8,20,1.6
2020,1,1,7,45,0,87,87,10.2,53.1,23,1.9
2020,1,1,8,45,0,179,179,14.1,49.7,43,1.7
2020,1,1,9,45,249,269,403,16.9,48.8,87,1.7
2020,1,1,10,45,284,312,479,17.6,48.8,110,2.3
2020,1,1,11,45,14,371,380,17.5,51.0,116,2.7
2020,1,1,12,45,28,376,393,18.2,50.5,116,2.7
2020,1,1,13,45,95,277,328,19.2,48.2,113,2.4
2020,1,1,14,45,49,216,236,17.8,56.8,121,2.1
2020,1,1,15,45,35,115,124,16.0,71.1,144,1.5
2020,1,1,16,45,0,16,16,16.2,69.5,139,0.8
2020,1,1,17,45,0,0,0,16.0,66.2,54,0.6
2020,1,1,18,45,0,0,0,14.5,71.0,25,1.3
2020,1,1,19,45,0,0,0,12.9,73.9,20,1.6
2020,1,1,20,45,0,0,0,11.9,73.4,19,1.5
2020,1,1,21,45,0,0,0,10.8,74.5,20,1.5
2020,1,1,22,45,0,0,0,10.3,76.2,20,1.6
2020,1,1,23,45,0,0,0,10.4,76.8,21,1.7
2020,1,2,0,45,0,0,0,10.1,77.8,21,1.7
2020,1,2,1,45,0,0,0,9.4,79.1,20,1.8
2020,1,2,2,45,0,0,0,8.9,80.3,22,1.9
2020,1,2,3,45,0,0,0,8.6,81.7,23,2.0
2020,1,2,4,45,0,0,0,8.7,82.0,19,2.0
2020,1,2,5,45,0,0,0,9.2,81.8,18,2.1
2020,1,2,6,45,0,11,11,9.8,81.3,21,2.2
2020,1,2,7,45,76,111,128,10.7,79.8,24,2.4
2020,1,2,8,45,370,160,310,11.5,77.2,32,2.3
2020,1,2,9,45,565,178,472,15.2,62.4,47,2.1
2020,1,2,10,45,607,202,566,18.7,49.9,62,2.4
2020,1,2,11,45,625,208,601,19.0,49.7,78,2.7
2020,1,2,12,45,364,286,504,19.2,49.9,90,2.9
2020,1,2,13,45,551,183,472,19.7,48.2,95,2.9
2020,1,2,14,45,475,140,328,18.0,56.7,96,2.3
2020,1,2,15,45,305,84,157,15.9,68.7,60,1.4
2020,1,2,16,45,40,16,21,15.6,70.5,21,1.6
2020,1,2,17,45,0,0,0,14.9,70.6,24,1.6
2020,1,2,18,45,0,0,0,14.4,69.6,28,1.6
2020,1,2,19,45,0,0,0,13.3,71.5,29,1.8
2020,1,2,20,45,0,0,0,12.0,73.2,26,1.9
2020,1,2,21,45,0,0,0,11.1,74.6,24,2.0
2020,1,2,22,45,0,0,0,10.5,76.5,25,1.9
2020,1,2,23,45,0,0,0,10.4,76.3,25,2.0
2020,1,3,0,45,0,0,0,9.9,77.2,23,2.2
2020,1,3,1,45,0,0,0,9.6,78.8,20,2.3
2020,1,3,2,45,0,0,0,10.1,80.5,19,2.0
2020,1,3,3,45,0,0,0,10.6,81.7,16,1.5
2020,1,3,4,45,0,0,0,10.6,82.8,17,1.4
2020,1,3,5,45,0,0,0,10.6,86.0,21,1.6
2020,1,3,6,45,0,4,4,10.5,88.9,24,1.9
2020,1,3,7,45,0,14,14,10.4,88.0,25,2.3
2020,1,3,8,45,0,21,21,11.1,87.5,29,2.5
2020,1,3,9,45,0,37,37,12.8,84.0,32,2.4
2020,1,3,10,45,0,49,49,14.1,79.5,37,2.1
2020,1,3,11,45,0,57,57,14.0,80.3,61,1.5
2020,1,3,12,45,0,58,58,13.8,81.3,92,1.3
2020,1,3,13,45,0,99,99,13.6,80.7,92,1.1
2020,1,3,14,45,17,179,185,12.9,83.7,84,0.9
2020,1,3,15,45,113,102,127,12.3,87.0,81,1.0
2020,1,3,16,45,15,16,18,12.3,85.0,75,1.3
2020,1,3,17,45,0,0,0,12.2,82.2,60,1.6
2020,1,3,18,45,0,0,0,11.6,81.3,40,1.6
2020,1,3,19,45,0,0,0,10.5,83.7,26,1.5
2020,1,3,20,45,0,0,0,9.6,85.3,19,1.4
2020,1,3,21,45,0,0,0,9.6,85.9,17,1.4
2020,1,3,22,45,0,0,0,9.6,86.5,16,1.5
2020,1,3,23,45,0,0,0,9.2,86.1,16,1.5
2020,1,4,0,45,0,0,0,8.5,86.0,16,1.5
2020,1,4,1,45,0,0,0,7.9,87.2,17,1.4
2020,1,4,2,45,0,0,0,7.4,87.4,14,1.4
2020,1,4,3,45,0,0,0,6.8,86.8,12,1.4
2020,1,4,4,45,0,0,0,6.5,86.7,11,1.3
2020,1,4,5,45,0,0,0,6.4,86.1,9,1.2
2020,1,4,6,45,12,16,17,6.9,85.6,10,1.4
2020,1,4,7,45,182,94,140,8.7,84.0,12,1.4
2020,1,4,8,45,467,145,329,10.8,77.4,23,0.9
2020,1,4,9,45,349,249,426,13.2,69.1,100,0.3
2020,1,4,10,45,35,377,397,15.0,63.4,166,0.7
2020,1,4,11,45,18,365,376,15.6,62.9,182,1.1
2020,1,4,12,45,4,256,258,15.7,64.8,197,1.4
2020,1,4,13,45,0,166,166,15.3,67.4,214,1.3
2020,1,4,14,45,36,220,235,14.0,73.8,245,1.4
2020,1,4,15,45,0,66,66,13.2,77.7,263,1.3
2020,1,4,16,45,0,16,16,13.4,77.8,249,1.1
2020,1,4,17,45,0,0,0,12.9,78.8,263,1.1
2020,1,4,18,45,0,0,0,11.5,82.1,316,1.0
2020,1,4,19,45,0,0,0,10.6,86.3,351,0.9
2020,1,4,20,45,0,0,0,9.9,88.0,3,1.0
2020,1,4,21,45,0,0,0,9.0,90.0,6,1.0
2020,1,4,22,45,0,0,0,8.7,91.5,6,1.0
2020,1,4,23,45,0,0,0,8.7,90.3,7,0.9
2020,1,5,0,45,0,0,0,8.5,88.8,11,0.8
2020,1,5,1,45,0,0,0,8.2,88.1,14,0.8
2020,1,5,2,45,0,0,0,7.6,88.4,13,0.9
2020,1,5,3,45,0,0,0,7.0,87.7,16,0.9
2020,1,5,4,45,0,0,0,7.0,86.5,19,0.9
2020,1,5,5,45,0,0,0,6.8,85.9,21,0.9
2020,1,5,6,45,1,15,15,7.2,84.7,18,0.8
2020,1,5,7,45,11,113,116,8.8,84.0,25,0.6
2020,1,5,8,45,121,218,266,10.1,83.9,115,0.3
2020,1,5,9,45,53,320,346,10.9,80.1,205,0.9
2020,1,5,10,45,128,361,439,11.5,77.0,218,1.6
2020,1,5,11,45,131,386,469,11.8,77.5,229,2.1
2020,1,5,12,45,63,376,412,12.0,76.3,237,2.3
2020,1,5,13,45,293,264,423,12.1,74.7,235,2.4
2020,1,5,14,45,1,205,205,11.9,77.6,231,2.4
2020,1,5,15,45,0,94,94,11.7,80.5,228,1.9
2020,1,5,16,45,10,20,21,12.0,81.6,217,1.3
2020,1,5,17,45,0,0,0,12.4,82.2,218,1.1
2020,1,5,18,45,0,0,0,12.2,82.7,263,0.6
2020,1,5,19,45,0,0,0,10.9,87.8,3,0.6
2020,1,5,20,45,0,0,0,9.7,92.2,14,0.8
2020,1,5,21,45,0,0,0,9.2,93.2,6,0.9
2020,1,5,22,45,0,0,0,8.8,94.7,6,0.9
2020,1,5,23,45,0,0,0,8.4,95.4,9,0.9
2020,1,6,0,45,0,0,0,7.8,96.0,15,1.0
2020,1,6,1,45,0,0,0,7.3,96.3,18,1.0
2020,1,6,2,45,0,0,0,6.6,97.0,18,1.1
2020,1,6,3,45,0,0,0,6.0,97.9,17,1.2
2020,1,6,4,45,0,0,0,5.9,97.9,15,1.2
2020,1,6,5,45,0,0,0,5.8,97.9,16,1.3
2020,1,6,6,45,3,17,17,6.2,97.6,18,1.3
2020,1,6,7,45,208,97,151,9.1,90.7,33,1.1
2020,1,6,8,45,560,128,347,11.6,82.1,75,1.0
2020,1,6,9,45,567,185,480,12.1,76.8,119,1.1
2020,1,6,10,45,559,224,562,12.9,72.6,147,1.3
2020,1,6,11,45,403,289,544,13.2,71.4,170,1.4
2020,1,6,12,45,160,351,449,13.8,69.4,184,1.5
2020,1,6,13,45,82,315,356,14.7,67.1,190,1.5
2020,1,6,14,45,57,164,191,13.8,73.6,195,1.4
2020,1,6,15,45,0,77,77,12.5,79.5,191,1.3
2020,1,6,16,45,0,19,19,12.4,81.7,175,1.3
2020,1,6,17,45,0,0,0,12.2,84.1,162,1.2
2020,1,6,18,45,0,0,0,12.2,83.0,195,0.7
2020,1,6,19,45,0,0,0,11.2,88.1,287,0.5
2020,1,6,20,45,0,0,0,9.8,93.2,357,0.8
2020,1,6,21,45,0,0,0,9.5,92.8,15,1.1
2020,1,6,22,45,0,0,0,9.6,91.6,20,1.2
2020,1,6,23,45,0,0,0,9.7,90.1,23,1.1
2020,1,7,0,45,0,0,0,9.5,90.1,29,1.1
2020,1,7,1,45,0,0,0,9.6,89.8,30,1.1
2020,1,7,2,45,0,0,0,9.5,91.3,25,1.1
2020,1,7,3,45,0,0,0,9.2,93.2,14,0.8
2020,1,7,4,45,0,0,0,9.3,93.2,0,0.4
2020,1,7,5,45,0,0,0,9.0,93.8,9,0.3
2020,1,7,6,45,0,10,10,9.3,93.8,16,0.4
2020,1,7,7,45,0,71,71,9.8,93.5,27,0.6
2020,1,7,8,45,0,168,168,9.9,93.8,58,0.6
2020,1,7,9,45,32,209,224,10.2,91.7,132,0.5
2020,1,7,10,45,0,146,146,11.6,87.0,179,0.9
2020,1,7,11,45,0,130,130,12.5,87.9,198,1.3
2020,1,7,12,45,0,198,198,12.9,91.2,203,1.5
2020,1,7,13,45,0,61,61,13.4,90.6,210,1.7
2020,1,7,14,45,0,51,51,12.9,92.1,216,1.8
2020,1,7,15,45,0,40,40,12.2,93.6,221,1.5
2020,1,7,16,45,0,9,9,12.5,93.3,232,1.1
2020,1,7,17,45,0,0,0,12.7,92.1,280,0.6
2020,1,7,18,45,0,0,0,13.0,90.0,9,0.6
2020,1,7,19,45,0,0,0,12.4,91.5,19,0.8
2020,1,7,20,45,0,0,0,11.2,93.9,17,1.0
2020,1,7,21,45,0,0,0,10.6,94.8,22,1.1
2020,1,7,22,45,0,0,0,10.8,95.4,18,1.1
