Year,Month,Day,Hour,Minute,DNI,DHI,GHI,Temperature,Relative Humidity,Wind Direction,Wind Speed
2016,1,1,0,45,0,0,0,10.0,93.5,14,1.2
2016,1,1,1,45,0,0,0,9.7,93.5,9,1.3
2016,1,1,2,45,0,0,0,8.7,94.7,11,1.5
2016,1,1,3,45,0,0,0,7.6,97.0,15,1.8
2016,1,1,4,45,0,0,0,7.7,96.6,17,1.7
2016,1,1,5,45,0,0,0,7.7,96.0,16,1.7
2016,1,1,6,45,55,16,22,8.2,92.8,15,1.7
2016,1,1,7,45,326,84,164,11.3,81.4,19,1.6
2016,1,1,8,45,620,113,357,14.0,72.3,45,0.9
2016,1,1,9,45,715,138,509,16.1,66.1,131,0.8
2016,1,1,10,45,740,159,602,18.0,59.5,166,1.2
2016,1,1,11,45,667,196,615,18.2,58.8,176,1.5
2016,1,1,12,45,623,199,574,19.0,56.3,182,1.6
2016,1,1,13,45,538,186,467,20.1,52.7,187,1.6
2016,1,1,14,45,179,188,265,18.4,61.5,192,1.5
2016,1,1,15,45,41,100,107,16.5,72.3,193,1.3
2016,1,1,16,45,16,15,17,16.2,74.7,200,1.3
2016,1,1,17,45,0,0,0,16.6,74.5,216,0.6
2016,1,1,18,45,0,0,0,16.4,75.2,24,0.3
2016,1,1,19,45,0,0,0,14.0,82.5,22,0.8
2016,1,1,20,45,0,0,0,11.9,87.8,11,1.0
2016,1,1,21,45,0,0,0,11.2,89.0,6,1.0
2016,1,1,22,45,0,0,0,11.0,89.6,9,0.9
2016,1,1,23,45,0,0,0,11.2,88.7,13,0.9
2016,1,2,0,45,0,0,0,10.9,88.1,13,0.9
2016,1,2,1,45,0,0,0,10.4,87.7,13,0.9
2016,1,2,2,45,0,0,0,9.2,89.1,9,1.0
2016,1,2,3,45,0,0,0,8.1,90.0,6,1.0
2016,1,2,4,45,0,0,0,8.4,89.0,11,0.8
2016,1,2,5,45,0,0,0,8.6,89.1,13,0.9
2016,1,2,6,45,0,16,16,9.2,87.3,12,1.0
2016,1,2,7,45,187,93,141,10.4,85.4,15,1.0
2016,1,2,8,45,463,144,325,12.8,84.2,52,0.4
2016,1,2,9,45,576,177,477,16.2,71.6,185,0.7
2016,1,2,10,45,651,190,581,18.1,62.0,198,1.3
2016,1,2,11,45,642,204,608,18.3,63.5,202,1.6
2016,1,2,12,45,375,281,508,19.4,59.2,206,1.8
2016,1,2,13,45,259,266,403,20.4,55.5,208,1.8
2016,1,2,14,45,462,144,326,18.6,63.9,210,1.7
2016,1,2,15,45,282,86,154,17.0,72.6,212,1.6
2016,1,2,16,45,4,18,18,16.6,76.5,217,1.6
2016,1,2,17,45,0,0,0,16.6,77.3,230,1.5
2016,1,2,18,45,0,0,0,16.8,76.0,257,1.0
2016,1,2,19,45,0,0,0,15.0,82.1,301,0.8
2016,1,2,20,45,0,0,0,13.4,87.7,333,0.9
2016,1,2,21,45,0,0,0,12.8,89.7,357,0.9
2016,1,2,22,45,0,0,0,12.3,90.9,17,1.0
2016,1,2,23,45,0,0,0,12.0,90.5,23,1.0
2016,1,3,0,45,0,0,0,11.6,90.8,21,1.0
2016,1,3,1,45,0,0,0,11.2,91.1,19,0.9
2016,1,3,2,45,0,0,0,10.2,93.5,19,0.9
2016,1,3,3,45,0,0,0,9.5,96.0,13,0.9
2016,1,3,4,45,0,0,0,10.0,94.5,11,0.8
2016,1,3,5,45,0,0,0,10.5,92.6,20,0.7
2016,1,3,6,45,1,17,17,11.3,91.7,26,0.9
2016,1,3,7,45,218,91,146,11.9,90.2,46,0.9
2016,1,3,8,45,469,142,326,11.8,86.7,99,0.7
2016,1,3,9,45,580,175,478,14.4,74.6,147,1.0
2016,1,3,10,45,654,188,581,17.5,64.6,171,1.4
2016,1,3,11,45,668,194,615,18.0,63.8,187,1.7
2016,1,3,12,45,634,194,577,18.8,60.4,196,1.8
2016,1,3,13,45,556,182,474,19.7,57.0,199,1.9
2016,1,3,14,45,433,148,321,18.0,67.1,195,1.7
2016,1,3,15,45,231,91,148,16.2,76.2,188,1.4
2016,1,3,16,45,1,17,18,16.8,75.5,188,1.1
