Year,Month,Day,Hour,Minute,DNI,DHI,GHI,Temperature,Relative Humidity,Wind Direction,Wind Speed
2013,1,1,0,45,0,0,0,10.8,92.9,60,1.0
2013,1,1,1,45,0,0,0,10.6,92.9,60,1.0
2013,1,1,2,45,0,0,0,10.2,92.3,46,1.1
2013,1,1,3,45,0,0,0,9.7,92.2,29,1.3
2013,1,1,5,45,0,0,0,10.8,89.8,21,1.1
2013,1,1,6,45,8,41,42,11.1,87.8,15,1.4
2013,1,1,7,45,309,112,204,13.6,77.3,15,1.4
2013,1,1,8,45,481,162,377,16.4,65.0,40,0.9
2013,1,1,9,45,573,193,515,17.4,58.8,108,0.7
2013,1,1,10,45,630,204,599,19.1,53.9,157,0.9
2013,1,1,11,45,681,189,625,19.8,52.1,180,1.2
2013,1,1,12,45,669,176,575,19.9,52.0,194,1.4
2013,1,1,13,45,597,158,457,20.7,52.7,204,1.5
2013,1,1,14,45,439,128,287,19.2,61.8,217,1.5
2013,1,1,15,45,215,69,111,16.8,73.1,228,1.4
2013,1,1,16,45,6,5,6,16.5,73.3,242,1.3
2013,1,1,17,45,0,0,0,16.6,71.9,273,1.2
2013,1,1,18,45,0,0,0,16.0,73.9,317,1.0
2013,1,1,19,45,0,0,0,13.4,79.1,349,1.0
2013,1,1,20,45,0,0,0,11.4,84.6,3,1.1
2013,1,1,21,45,0,0,0,10.5,86.8,7,1.2
2013,1,1,22,45,0,0,0,9.9,88.3,9,1.2
2013,1,1,23,45,0,0,0,9.6,88.5,10,1.2
2013,1,2,0,45,0,0,0,9.0,88.5,11,1.1
2013,1,2,1,45,0,0,0,8.2,87.8,9,0.9
2013,1,2,2,45,0,0,0,7.4,88.0,9,0.9
2013,1,2,3,45,0,0,0,7.0,88.3,11,1.0
2013,1,2,4,45,0,0,0,7.3,86.8,11,1.0
2013,1,2,5,45,0,0,0,7.8,86.0,14,1.0
2013,1,2,6,45,21,43,46,8.8,83.2,14,1.2
2013,1,2,7,45,408,102,223,13.2,68.3,23,1.1
2013,1,2,8,45,623,132,411,17.2,52.4,81,0.6
2013,1,2,9,45,715,151,553,18.2,47.8,147,0.7
2013,1,2,10,45,758,160,636,19.0,48.7,173,0.9
2013,1,2,11,45,781,154,655,19.9,48.4,182,1.2
2013,1,2,12,45,760,148,601,20.2,48.0,186,1.5
2013,1,2,13,45,697,134,483,20.3,47.6,189,1.6
2013,1,2,14,45,573,108,316,18.8,54.0,196,1.6
2013,1,2,15,45,323,63,127,16.8,68.7,199,1.4
2013,1,2,16,45,14,6,7,16.8,71.0,188,1.1
2013,1,2,17,45,0,0,0,17.2,67.4,171,0.8
2013,1,2,18,45,0,0,0,16.2,72.3,108,0.4
2013,1,2,19,45,0,0,0,13.4,80.2,49,0.7
2013,1,2,20,45,0,0,0,11.4,84.6,30,0.8
2013,1,2,21,45,0,0,0,10.4,85.4,18,0.8
2013,1,2,22,45,0,0,0,8.8,88.8,14,0.8
2013,1,2,23,45,0,0,0,7.9,92.1,14,0.8
2013,1,3,0,45,0,0,0,7.4,93.4,10,0.9
2013,1,3,1,45,0,0,0,6.9,94.0,9,1.0
2013,1,3,2,45,0,0,0,7.1,93.4,12,1.2
2013,1,3,3,45,0,0,0,7.4,93.7,12,1.4
2013,1,3,4,45,0,0,0,7.4,93.4,11,1.6
2013,1,3,5,45,0,0,0,7.7,91.8,11,1.8
2013,1,3,6,45,0,38,38,9.2,87.6,11,2.0
2013,1,3,7,45,252,121,197,13.3,72.1,13,1.8
2013,1,3,8,45,432,180,374,16.9,56.4,38,0.8
2013,1,3,9,45,537,215,518,18.1,49.8,150,0.6
2013,1,3,10,45,589,231,602,18.9,46.2,195,1.3
2013,1,3,11,45,624,224,624,19.4,45.0,214,1.9
2013,1,3,12,45,591,214,568,19.7,45.0,227,2.3
2013,1,3,13,45,494,193,443,19.8,42.8,234,2.7
2013,1,3,14,45,308,152,265,18.2,47.8,237,2.7
2013,1,3,15,45,122,75,100,16.6,56.1,238,2.1
2013,1,3,16,45,3,6,6,15.8,60.7,239,1.6
2013,1,3,17,45,0,0,0,15.6,61.4,250,1.6
2013,1,3,18,45,0,0,0,15.6,59.4,272,1.3
2013,1,3,19,45,0,0,0,13.4,66.0,299,1.2
2013,1,3,20,45,0,0,0,11.6,71.6,325,1.0
2013,1,3,21,45,0,0,0,11.0,73.5,341,0.9
2013,1,3,22,45,0,0,0,10.7,75.0,353,0.9
2013,1,3,23,45,0,0,0,10.2,76.5,3,1.0
2013,1,4,0,45,0,0,0,9.2,80.1,6,1.0
2013,1,4,1,45,0,0,0,8.2,82.5,7,0.9
2013,1,4,2,45,0,0,0,7.2,87.5,9,0.9
2013,1,4,3,45,0,0,0,6.6,91.7,11,1.0
2013,1,4,4,45,0,0,0,6.6,91.7,12,1.0
2013,1,4,5,45,0,0,0,6.5,91.7,13,0.9
2013,1,4,6,45,3,42,42,7.1,89.3,12,1.0
