Year,Month,Day,Hour,Minute,DNI,DHI,GHI,Temperature,Relative Humidity,Wind Direction,Wind Speed
2019,1,1,0,45,0,0,0,5.2,79.3,25,1.1
2019,1,1,1,45,0,0,0,4.4,81.2,27,1.1
2019,1,1,2,45,0,0,0,4.1,83.8,26,1.3
2019,1,1,3,45,0,0,0,4.1,85.0,27,1.3
2019,1,1,4,45,0,0,0,4.8,83.6,27,1.2
2019,1,1,5,45,0,0,0,5.6,83.1,29,1.1
2019,1,1,6,45,11,38,39,7.0,80.7,31,1.1
2019,1,1,7,45,349,106,208,9.1,78.5,36,0.9
2019,1,1,8,45,665,121,411,10.8,69.9,85,0.6
2019,1,1,9,45,762,136,557,14.0,57.4,137,0.8
2019,1,1,10,45,794,148,641,16.8,51.9,158,1.1
2019,1,1,11,45,807,147,661,17.4,50.1,173,1.4
2019,1,1,12,45,776,145,608,18.0,46.8,182,1.5
2019,1,1,13,45,708,135,491,18.6,44.3,186,1.5
2019,1,1,14,45,600,108,327,16.1,52.7,196,1.5
2019,1,1,15,45,365,65,138,13.4,60.0,203,1.4
2019,1,1,16,45,23,7,9,13.1,58.7,199,1.1
2019,1,1,17,45,0,0,0,13.5,58.4,232,0.4
2019,1,1,18,45,0,0,0,13.1,61.3,351,0.6
2019,1,1,19,45,0,0,0,10.3,67.3,11,1.1
2019,1,1,20,45,0,0,0,7.8,71.9,17,1.2
2019,1,1,21,45,0,0,0,6.6,75.1,21,1.1
2019,1,1,22,45,0,0,0,5.6,77.1,22,1.1
2019,1,1,23,45,0,0,0,5.2,78.4,21,1.1
2019,1,2,0,45,0,0,0,4.7,80.0,18,1.3
2019,1,2,1,45,0,0,0,4.2,82.0,17,1.4
2019,1,2,2,45,0,0,0,3.9,82.8,17,1.5
2019,1,2,3,45,0,0,0,3.8,83.7,18,1.6
2019,1,2,4,45,0,0,0,4.4,82.0,18,1.5
2019,1,2,5,45,0,0,0,5.2,77.6,18,1.3
2019,1,2,6,45,17,39,41,6.4,74.8,16,1.3
2019,1,2,7,45,386,103,215,9.4,72.0,15,1.1
