Year,Month,Day,Hour,Minute,DNI,DHI,GHI,Temperature,Relative Humidity,Wind Direction,Wind Speed
2014,1,1,0,45,0,0,0,10.2,90.4,7,0.9
2014,1,1,1,45,0,0,0,9.0,92.2,7,0.8
2014,1,1,2,45,0,0,0,8.4,93.7,9,1.0
2014,1,1,3,45,0,0,0,8.4,94.7,9,1.0
2014,1,1,4,45,0,0,0,8.5,94.7,8,0.8
2014,1,1,5,45,0,0,0,8.8,94.4,11,0.8
2014,1,1,6,45,21,44,46,10.2,92.0,11,1.0
2014,1,1,7,45,345,109,215,13.5,84.6,16,0.9
2014,1,1,8,45,588,138,401,15.5,72.2,89,0.3
2014,1,1,9,45,655,167,535,17.0,59.2,187,0.8
2014,1,1,10,45,689,182,615,19.2,54.9,196,1.3
2014,1,1,11,45,708,179,632,19.8,57.3,204,1.6
2014,1,1,12,45,685,171,579,20.1,57.7,211,1.8
2014,1,1,13,45,616,153,462,21.0,55.1,217,1.9
2014,1,1,14,45,468,123,292,19.0,61.6,225,2.0
2014,1,1,15,45,235,67,113,16.3,73.0,224,1.6
2014,1,1,16,45,9,5,6,16.0,74.7,221,1.5
2014,1,1,17,45,0,0,0,16.2,72.7,242,1.5
2014,1,1,18,45,0,0,0,15.6,74.1,284,1.1
2014,1,1,19,45,0,0,0,13.8,80.0,320,0.9
2014,1,1,20,45,0,0,0,12.6,83.6,341,0.7
2014,1,1,21,45,0,0,0,11.5,88.7,360,0.8
2014,1,1,22,45,0,0,0,10.1,94.5,7,0.9
2014,1,1,23,45,0,0,0,9.5,95.7,6,1.0
2014,1,2,0,45,0,0,0,8.9,96.7,6,1.0
2014,1,2,1,45,0,0,0,7.9,97.3,9,1.0
2014,1,2,2,45,0,0,0,8.1,96.3,14,1.2
2014,1,2,3,45,0,0,0,8.8,95.7,16,1.5
2014,1,2,4,45,0,0,0,9.0,96.4,15,1.6
2014,1,2,5,45,0,0,0,9.3,96.7,14,1.6
2014,1,2,6,45,13,44,46,9.9,93.5,14,1.6
2014,1,2,7,45,372,108,223,12.0,86.4,19,1.3
2014,1,2,8,45,660,125,419,13.3,82.0,64,0.5
2014,1,2,9,45,731,148,559,15.0,76.6,169,0.7
