Year,Month,Day,Hour,TH1,TH2
2013,1,1,0,0.0818805,0.0785175
2013,1,1,1,0.056478,0.0606445
2013,1,1,2,0.070913,0.069469
2013,1,1,3,0.056222,0.0676845
2013,1,1,4,0.2260925,0.186274
2013,1,1,5,0.667445,0.473701
2013,1,1,6,0.818235,0.66175
2013,1,1,7,0.834445,0.788395
2013,1,1,8,0.834445,0.802515
2013,1,1,9,0.834445,0.79242
2013,1,1,10,0.808325,0.622145
2013,1,1,11,0.53739,0.304492
2013,1,1,12,0.138227,0.077365
2013,1,1,13,0.166878,0.089508
2013,1,1,14,0.131497,0.076949
2013,1,1,15,0.104543,0.069938
2013,1,1,16,0.068399,0.02930055
2013,1,1,17,0.096551,0.057769
2013,1,1,18,0.121198,0.089605
2013,1,1,19,0.146388,0.114756
2013,1,1,20,0.068402,0.0622795
2013,1,1,21,0.0573115,0.0531425
2013,1,1,22,0.03893605,0.0490754
2013,1,1,23,0.259361,0.1806525
2013,1,2,0,0.1962625,0.145317
2013,1,2,1,0.172354,0.128704
2013,1,2,2,0.143449,0.1111845
2013,1,2,3,0.2838715,0.213752
2013,1,2,4,0.782195,0.576595
2013,1,2,5,0.834445,0.811355
2013,1,2,6,0.834445,0.833725
2013,1,2,7,0.834445,0.832365
2013,1,2,8,0.834445,0.834445
2013,1,2,9,0.834445,0.834445
2013,1,2,10,0.834445,0.833325
2013,1,2,11,0.834445,0.797015
2013,1,2,12,0.71187,0.507905
2013,1,2,13,0.693825,0.48593
2013,1,2,14,0.676625,0.4794165
2013,1,2,15,0.4689335,0.3511125
2013,1,2,16,0.23597,0.177285
2013,1,2,17,0.367877,0.259802
2013,1,2,18,0.4176295,0.27692
2013,1,2,19,0.4360375,0.303395
2013,1,2,20,0.559795,0.3764615
2013,1,2,21,0.524135,0.356095
2013,1,2,22,0.82241,0.713205
2013,1,2,23,0.825615,0.76092
2013,1,3,0,0.55965,0.421286
2013,1,3,1,0.4320145,0.312966
2013,1,3,2,0.3152995,0.2375045
2013,1,3,3,0.761205,0.574585
2013,1,3,4,0.834445,0.80778
2013,1,3,5,0.834445,0.834445
2013,1,3,6,0.834445,0.834445
2013,1,3,7,0.834445,0.834445
2013,1,3,8,0.834445,0.834445
2013,1,3,9,0.834445,0.834445
2013,1,3,10,0.834445,0.834445
2013,1,3,11,0.834445,0.834445
2013,1,3,12,0.8308,0.78711
2013,1,3,13,0.779315,0.62418
2013,1,3,14,0.761415,0.54776
2013,1,3,15,0.81152,0.640205
2013,1,3,16,0.78978,0.622845
2013,1,3,17,0.806695,0.664485
2013,1,3,18,0.8257,0.744405
2013,1,3,19,0.77829,0.66741
2013,1,3,20,0.513725,0.447
2013,1,3,21,0.50348,0.406256
2013,1,3,22,0.186403,0.1546065
2013,1,3,23,0.3512445,0.213261
2013,1,4,0,0.537325,0.332043
2013,1,4,1,0.51831,0.354999
2013,1,4,2,0.62083,0.4400445
2013,1,4,3,0.81064,0.689795
2013,1,4,4,0.834445,0.828835
2013,1,4,5,0.834445,0.834445
2013,1,4,6,0.834445,0.834445
2013,1,4,7,0.834445,0.834445
2013,1,4,8,0.834445,0.834445
2013,1,4,9,0.834445,0.834445
2013,1,4,10,0.834445,0.834445
2013,1,4,11,0.834445,0.78277
2013,1,4,12,0.764515,0.4667745
2013,1,4,13,0.6232,0.351333
2013,1,4,14,0.551425,0.3081245
2013,1,4,15,0.446096,0.253727
2013,1,4,16,0.43609,0.2474245
2013,1,4,17,0.4483805,0.2558515
2013,1,4,18,0.375529,0.2251055
2013,1,4,19,0.3871465,0.228626
2013,1,4,20,0.413266,0.250846
2013,1,4,21,0.33333,0.222692
2013,1,4,22,0.0667385,0.0622115
2013,1,4,23,0.474248,0.30825
2013,1,5,0,0.337238,0.2536795
2013,1,5,1,0.238525,0.1673025
2013,1,5,2,0.260955,0.163272
2013,1,5,3,0.683385,0.4768775
2013,1,5,4,0.834445,0.81856
2013,1,5,5,0.834445,0.834445
2013,1,5,6,0.834445,0.834445
2013,1,5,7,0.834445,0.834445
2013,1,5,8,0.834445,0.834445
2013,1,5,9,0.834445,0.834445
2013,1,5,10,0.834445,0.834205
2013,1,5,11,0.834445,0.826665
2013,1,5,12,0.82672,0.694145
2013,1,5,13,0.76024,0.533995
2013,1,5,14,0.6483,0.44622
2013,1,5,15,0.369533,0.253477
2013,1,5,16,0.23211,0.1740195
2013,1,5,17,0.468064,0.3277355
2013,1,5,18,0.579465,0.387544
2013,1,5,19,0.4696055,0.315972
2013,1,5,20,0.451794,0.303377
2013,1,5,21,0.42369,0.271269
2013,1,5,22,0.1003065,0.100465
2013,1,5,23,0.3323935,0.208299
2013,1,6,0,0.366652,0.2387965
2013,1,6,1,0.3914955,0.2590385
2013,1,6,2,0.3972065,0.2516955
2013,1,6,3,0.56963,0.3828555
2013,1,6,4,0.834445,0.77995
2013,1,6,5,0.834445,0.834445
2013,1,6,6,0.834445,0.834445
2013,1,6,7,0.834445,0.834445
2013,1,6,8,0.834445,0.834445
2013,1,6,9,0.834445,0.834445
2013,1,6,10,0.834445,0.834445
2013,1,6,11,0.834445,0.833695
2013,1,6,12,0.825195,0.68083
2013,1,6,13,0.76628,0.56494
2013,1,6,14,0.649275,0.423979
2013,1,6,15,0.65523,0.4157265
2013,1,6,16,0.571115,0.35513
2013,1,6,17,0.4661425,0.287588
2013,1,6,18,0.419213,0.25757
2013,1,6,19,0.1841035,0.108087
2013,1,6,20,0.266319,0.1521295
2013,1,6,21,0.37465,0.2264745
2013,1,6,22,0.4502765,0.394878
2013,1,6,23,0.552735,0.3884955
2013,1,7,0,0.612835,0.4164225
2013,1,7,1,0.677895,0.4695585
2013,1,7,2,0.776085,0.582435
2013,1,7,3,0.834445,0.82147
2013,1,7,4,0.834445,0.834445
2013,1,7,5,0.834445,0.834445
2013,1,7,6,0.834445,0.834445
2013,1,7,7,0.834445,0.834445
2013,1,7,8,0.834445,0.834445
2013,1,7,9,0.834445,0.834445
2013,1,7,10,0.834445,0.834445
2013,1,7,11,0.834445,0.834445
2013,1,7,12,0.834445,0.834445
2013,1,7,13,0.834445,0.83255
2013,1,7,14,0.834445,0.825775
2013,1,7,15,0.834445,0.78835
2013,1,7,16,0.834445,0.81746
2013,1,7,17,0.83246,0.74177
2013,1,7,18,0.83201,0.735075
2013,1,7,19,0.834445,0.767305
2013,1,7,20,0.834445,0.7814
2013,1,7,21,0.834445,0.80067
2013,1,7,22,0.41589,0.2641735
2013,1,7,23,0.834445,0.768525
2013,1,8,0,0.820275,0.647715
2013,1,8,1,0.75876,0.493265
2013,1,8,2,0.672965,0.4470425
2013,1,8,3,0.82615,0.68316
2013,1,8,4,0.834445,0.834315
2013,1,8,5,0.834445,0.834445
2013,1,8,6,0.834445,0.834445
2013,1,8,7,0.834445,0.834445
2013,1,8,8,0.834445,0.834445
2013,1,8,9,0.834445,0.834445
2013,1,8,10,0.834445,0.82438
2013,1,8,11,0.834445,0.828415
2013,1,8,12,0.8325,0.746895
2013,1,8,13,0.71226,0.4537325
2013,1,8,14,0.4140905,0.2620855
2013,1,8,15,0.2914905,0.1822405
2013,1,8,16,0.338174,0.215792
2013,1,8,17,0.3376925,0.221805
2013,1,8,18,0.2731995,0.1772915
2013,1,8,19,0.2964955,0.18097
2013,1,8,20,0.2583985,0.1593265
2013,1,8,21,0.272877,0.1780415
2013,1,8,22,0.1309685,0.086245
2013,1,8,23,0.1605795,0.102029
2013,1,9,0,0.2652575,0.1794185
2013,1,9,1,0.245955,0.179782
2013,1,9,2,0.252974,0.1759325
2013,1,9,3,0.599765,0.411865
2013,1,9,4,0.834445,0.779095
2013,1,9,5,0.834445,0.828465
2013,1,9,6,0.834445,0.834445
2013,1,9,7,0.834445,0.834445
2013,1,9,8,0.834445,0.834445
2013,1,9,9,0.834445,0.834445
2013,1,9,10,0.834445,0.834445
2013,1,9,11,0.834445,0.833265
2013,1,9,12,0.834445,0.782325
2013,1,9,13,0.825425,0.71356
2013,1,9,14,0.782785,0.59357
2013,1,9,15,0.697975,0.4837545
2013,1,9,16,0.476361,0.3116305
2013,1,9,17,0.366342,0.236312
2013,1,9,18,0.2577015,0.16341
2013,1,9,19,0.173192,0.114944
2013,1,9,20,0.1770815,0.118158
2013,1,9,21,0.173927,0.113411
2013,1,9,22,0.097427,0.0645725
2013,1,9,23,0.173031,0.107367
2013,1,10,0,0.272434,0.1559755
2013,1,10,1,0.2741055,0.1527435
2013,1,10,2,0.260462,0.158447
2013,1,10,3,0.47008,0.328709
2013,1,10,4,0.828335,0.721825
2013,1,10,5,0.834445,0.82629
2013,1,10,6,0.834445,0.834445
2013,1,10,7,0.834445,0.834445
2013,1,10,8,0.834445,0.834445
2013,1,10,9,0.834445,0.834445
2013,1,10,10,0.834445,0.834445
2013,1,10,11,0.834445,0.800085
2013,1,10,12,0.78262,0.55384
2013,1,10,13,0.51405,0.3254605
2013,1,10,14,0.365526,0.2197925
2013,1,10,15,0.340856,0.188009
2013,1,10,16,0.345304,0.1861835
2013,1,10,17,0.2967885,0.1729815
2013,1,10,18,0.2268075,0.1376315
2013,1,10,19,0.1855485,0.114555
2013,1,10,20,0.232701,0.141627
2013,1,10,21,0.2205705,0.1388065
2013,1,10,22,0.202622,0.135217
2013,1,10,23,0.1574775,0.0919445
2013,1,11,0,0.2260335,0.1255365
2013,1,11,1,0.250494,0.1342315
2013,1,11,2,0.2516125,0.1366925
2013,1,11,3,0.1972205,0.1063175
2013,1,11,4,0.50354,0.2879715
2013,1,11,5,0.834445,0.76023
2013,1,11,6,0.834445,0.834445
2013,1,11,7,0.834445,0.834445
2013,1,11,8,0.834445,0.834445
2013,1,11,9,0.834445,0.834445
2013,1,11,10,0.834445,0.767925
2013,1,11,11,0.54555,0.30607
2013,1,11,12,0.3619345,0.2469355
2013,1,11,13,0.211757,0.1612715
2013,1,11,14,0.1349785,0.107518
2013,1,11,15,0.0639425,0.04429885
2013,1,11,16,0.060717,0.02038705
2013,1,11,17,0.135806,0.07947
2013,1,11,18,0.142148,0.078872
2013,1,11,19,0.146606,0.0788725
2013,1,11,20,0.106077,0.059771
2013,1,11,21,0.0547275,0.0214503
2013,1,11,22,0.1317495,0.094851
2013,1,11,23,0.0352265,0.0077789
2013,1,12,0,0.1349385,0.0776345
2013,1,12,1,0.0652545,0.04347735
2013,1,12,2,0.0548995,0.02943605
2013,1,12,3,0.0991805,0.0644785
2013,1,12,4,0.530525,0.332892
2013,1,12,5,0.81927,0.646805
2013,1,12,6,0.834445,0.823635
2013,1,12,7,0.834445,0.833545
2013,1,12,8,0.834445,0.834445
2013,1,12,9,0.834445,0.83261
2013,1,12,10,0.83233,0.751595
2013,1,12,11,0.538645,0.3351085
2013,1,12,12,0.1698205,0.1263955
2013,1,12,13,0.192403,0.127888
2013,1,12,14,0.163796,0.108588
2013,1,12,15,0.1126245,0.0856515
2013,1,12,16,0.1002595,0.074037
2013,1,12,17,0.110608,0.0778045
2013,1,12,18,0.122469,0.0818555
2013,1,12,19,0.098183,0.060406
2013,1,12,20,0.073548,0.034176
2013,1,12,21,0.055854,0.01769665
2013,1,12,22,0.05202,0.0400289
2013,1,12,23,0.1529895,0.1117995
2013,1,13,0,0.117133,0.099626
2013,1,13,1,0.1223175,0.0862615
2013,1,13,2,0.0795855,0.0508625
2013,1,13,3,0.181831,0.109932
2013,1,13,4,0.773125,0.536105
2013,1,13,5,0.834445,0.80789
2013,1,13,6,0.834445,0.83334
2013,1,13,7,0.834445,0.834445
2013,1,13,8,0.834445,0.834445
2013,1,13,9,0.834445,0.834445
2013,1,13,10,0.834445,0.82188
2013,1,13,11,0.833215,0.73317
2013,1,13,12,0.663255,0.405294
2013,1,13,13,0.4662115,0.294697
2013,1,13,14,0.396433,0.2640435
2013,1,13,15,0.323261,0.2213885
2013,1,13,16,0.248293,0.1623275
2013,1,13,17,0.2707005,0.168563
2013,1,13,18,0.302105,0.191899
2013,1,13,19,0.325992,0.2165155
2013,1,13,20,0.2130105,0.145429
2013,1,13,21,0.1304625,0.081094
2013,1,13,22,0.138758,0.0734155
2013,1,13,23,0.145994,0.0799105
2013,1,14,0,0.1215715,0.086811
2013,1,14,1,0.0765165,0.055452
2013,1,14,2,0.067118,0.0320206
2013,1,14,3,0.0199155,0
2013,1,14,4,0.4375135,0.2868615
2013,1,14,5,0.83008,0.72124
2013,1,14,6,0.834445,0.827185
2013,1,14,7,0.834445,0.834445
2013,1,14,8,0.834445,0.834445
2013,1,14,9,0.834445,0.834445
2013,1,14,10,0.834445,0.80003
2013,1,14,11,0.80188,0.56962
2013,1,14,12,0.3513655,0.19659
2013,1,14,13,0.1113795,0.064788
2013,1,14,14,0.110112,0.0598155
2013,1,14,15,0.124277,0.072838
2013,1,14,16,0.075246,0.035054
2013,1,14,17,0.067887,0.0219695
2013,1,14,18,0.0616065,0.01728295
2013,1,14,19,0.0603385,0.0277053
2013,1,14,20,0.03028855,0.01728265
2013,1,14,21,0.01280765,0.00259688
2013,1,14,22,0.000950035,0
2013,1,14,23,0.04075395,0.001720775
2013,1,15,0,0.0561395,0.00938865
2013,1,15,1,0.135957,0.0905335
2013,1,15,2,0.267524,0.204887
2013,1,15,3,0.393618,0.2760315
2013,1,15,4,0.826365,0.685335
2013,1,15,5,0.834445,0.83013
2013,1,15,6,0.834445,0.834445
2013,1,15,7,0.834445,0.834445
2013,1,15,8,0.834445,0.834445
2013,1,15,9,0.834445,0.834445
2013,1,15,10,0.834445,0.834445
2013,1,15,11,0.834445,0.781375
2013,1,15,12,0.711835,0.431619
2013,1,15,13,0.398255,0.2344425
2013,1,15,14,0.3583075,0.2183045
2013,1,15,15,0.3043565,0.1850745
2013,1,15,16,0.3656775,0.2267785
2013,1,15,17,0.2833355,0.1661105
2013,1,15,18,0.2222935,0.117081
2013,1,15,19,0.186686,0.0962625
2013,1,15,20,0.179518,0.0923845
2013,1,15,21,0.0812775,0.01712965
2013,1,15,22,0.128628,0.0620845
2013,1,15,23,0.274429,0.172006
2013,1,16,0,0.150147,0.094014
2013,1,16,1,0.178,0.1013075
2013,1,16,2,0.373258,0.2417995
2013,1,16,3,0.4104125,0.267798
2013,1,16,4,0.828725,0.69487
2013,1,16,5,0.834445,0.82404
2013,1,16,6,0.834445,0.834445
2013,1,16,7,0.834445,0.834445
2013,1,16,8,0.834445,0.834445
2013,1,16,9,0.834445,0.834445
2013,1,16,10,0.834445,0.806675
2013,1,16,11,0.79726,0.558205
2013,1,16,12,0.597775,0.3654195
2013,1,16,13,0.3673035,0.2340505
2013,1,16,14,0.345528,0.2105195
2013,1,16,15,0.2188095,0.1320305
2013,1,16,16,0.1333805,0.075293
2013,1,16,17,0.1032665,0.0617225
2013,1,16,18,0.0979715,0.0470394
2013,1,16,19,0.1147155,0.062668
2013,1,16,20,0.0828955,0.0326028
2013,1,16,21,0.04382715,0.0071033
2013,1,16,22,0.01721555,0
2013,1,16,23,0.0072508,0
2013,1,17,0,0.03337865,0.000253193
2013,1,17,1,0,0
2013,1,17,2,0,0.00267704
2013,1,17,3,0,0
2013,1,17,4,0.413242,0.254655
2013,1,17,5,0.829335,0.70798
2013,1,17,6,0.834445,0.82418
2013,1,17,7,0.834445,0.834445
2013,1,17,8,0.834445,0.834445
2013,1,17,9,0.834445,0.834445
2013,1,17,10,0.834445,0.79749
2013,1,17,11,0.798495,0.574555
2013,1,17,12,0.3021,0.189368
2013,1,17,13,0.1577375,0.096353
2013,1,17,14,0.1787175,0.107733
2013,1,17,15,0.101904,0.06723
2013,1,17,16,0.1413165,0.093972
2013,1,17,17,0.1041415,0.078476
2013,1,17,18,0.0880975,0.0663405
2013,1,17,19,0.085308,0.069585
2013,1,17,20,0.078204,0.074905
2013,1,17,21,0.064561,0.0617685
2013,1,17,22,0.058255,0.056448
2013,1,17,23,0,0.00134626
2013,1,18,0,0.0635565,0.0396427
2013,1,18,1,0.045001,0.03310865
2013,1,18,2,0.03764155,0.0278121
2013,1,18,3,0.0171374,0.00450992
2013,1,18,4,0.500315,0.3116425
2013,1,18,5,0.83095,0.742355
2013,1,18,6,0.834445,0.830475
2013,1,18,7,0.834445,0.834445
2013,1,18,8,0.834445,0.834445
2013,1,18,9,0.834445,0.834445
2013,1,18,10,0.834445,0.77377
2013,1,18,11,0.834445,0.775445
2013,1,18,12,0.654695,0.4936125
2013,1,18,13,0.3214855,0.26123
2013,1,18,14,0.505165,0.359766
2013,1,18,15,0.419009,0.30787
2013,1,18,16,0.1854615,0.1672175
2013,1,18,17,0.2351525,0.220031
2013,1,18,18,0.213808,0.189288
2013,1,18,19,0.101367,0.101833
2013,1,18,20,0.1598705,0.133938
2013,1,18,21,0.1260935,0.106393
2013,1,18,22,0.123394,0.1040735
2013,1,18,23,0.1092755,0.0799045
2013,1,19,0,0.316254,0.1833675
2013,1,19,1,0.13779,0.088343
2013,1,19,2,0,0.0098983
2013,1,19,3,0.054631,0
2013,1,19,4,0.262166,0.205425
2013,1,19,5,0.73228,0.557345
2013,1,19,6,0.834445,0.83247
2013,1,19,7,0.834445,0.834445
2013,1,19,8,0.834445,0.834445
2013,1,19,9,0.834445,0.830775
2013,1,19,10,0.834445,0.825335
2013,1,19,11,0.81243,0.651515
2013,1,19,12,0.334903,0.218775
2013,1,19,13,0.58573,0.3577635
2013,1,19,14,0.634285,0.466667
2013,1,19,15,0.58773,0.439948
2013,1,19,16,0.635315,0.445049
2013,1,19,17,0.550585,0.41361
2013,1,19,18,0.554015,0.4404005
2013,1,19,19,0.375983,0.3210045
2013,1,19,20,0.256473,0.229748
2013,1,19,21,0.264457,0.2287135
2013,1,19,22,0.083512,0.0902065
2013,1,19,23,0.117732,0.11657
2013,1,20,0,0.1589035,0.147458
2013,1,20,1,0.160604,0.160305
2013,1,20,2,0.1634845,0.1702465
2013,1,20,3,0.207244,0.194128
2013,1,20,4,0.75554,0.55082
2013,1,20,5,0.834445,0.80239
2013,1,20,6,0.834445,0.834445
2013,1,20,7,0.834445,0.834445
2013,1,20,8,0.834445,0.834445
2013,1,20,9,0.834445,0.834445
2013,1,20,10,0.834445,0.830965
2013,1,20,11,0.83134,0.73111
2013,1,20,12,0.577135,0.358821
2013,1,20,13,0.326937,0.195627
2013,1,20,14,0.2987945,0.171016
2013,1,20,15,0.216577,0.1259905
2013,1,20,16,0.1426745,0.091858
2013,1,20,17,0.163138,0.120312
2013,1,20,18,0.1546525,0.12597
2013,1,20,19,0.129432,0.1107805
2013,1,20,20,0.155054,0.139209
2013,1,20,21,0.1228,0.116394
2013,1,20,22,0.0676595,0.0908515
2013,1,20,23,0.0864035,0.0942125
2013,1,21,0,0.124786,0.1313755
2013,1,21,1,0.08201,0.0979945
2013,1,21,2,0.082978,0.096446
2013,1,21,3,0.1936485,0.167591
2013,1,21,4,0.65302,0.405139
2013,1,21,5,0.832685,0.72014
2013,1,21,6,0.834445,0.82867
2013,1,21,7,0.834445,0.834445
2013,1,21,8,0.834445,0.832625
2013,1,21,9,0.834445,0.78429
2013,1,21,10,0.818235,0.58708
2013,1,21,11,0.76775,0.437443
2013,1,21,12,0.59795,0.2869785
2013,1,21,13,0.239165,0.108883
2013,1,21,14,0.0960135,0.0409864
2013,1,21,15,0.02729965,0
2013,1,21,16,0.147242,0.0976035
2013,1,21,17,0.04278265,0.01969015
2013,1,21,18,0.0504135,0
2013,1,21,19,0.01145525,0
2013,1,21,20,0,0
2013,1,21,21,0.0519985,0.0485376
2013,1,21,22,0.186389,0.1785665
2013,1,21,23,0.0628665,0.0926555
2013,1,22,0,0.03733345,0.06241
2013,1,22,1,0.1167175,0.111193
2013,1,22,2,0.0762875,0.072323
2013,1,22,3,0.061127,0.0378429
2013,1,22,4,0.4712985,0.2837445
2013,1,22,5,0.824175,0.65692
2013,1,22,6,0.834445,0.814735
2013,1,22,7,0.834445,0.834025
2013,1,22,8,0.834445,0.834445
2013,1,22,9,0.834445,0.834445
2013,1,22,10,0.834445,0.796345
2013,1,22,11,0.83396,0.7411
2013,1,22,12,0.63363,0.39307
2013,1,22,13,0.118634,0.079491
2013,1,22,14,0.0369457,0.0200783
2013,1,22,15,0.05451,0.02573615
2013,1,22,16,0.0167376,0
2013,1,22,17,0,0
2013,1,22,18,0.01340855,0.0097243
2013,1,22,19,0.00177605,0.0035099
2013,1,22,20,0,0.0079295
2013,1,22,21,0.0108995,0.02007415
2013,1,22,22,0.3056435,0.2180255
2013,1,22,23,0.1195165,0.107719
2013,1,23,0,0.0742105,0.0688685
2013,1,23,1,0.0523895,0.0454225
2013,1,23,2,0.090225,0.076897
2013,1,23,3,0.0727165,0.0727865
2013,1,23,4,0.163634,0.085693
2013,1,23,5,0.79693,0.53563
2013,1,23,6,0.834445,0.826365
2013,1,23,7,0.834445,0.834445
2013,1,23,8,0.834445,0.834445
2013,1,23,9,0.834445,0.834445
2013,1,23,10,0.834445,0.78513
2013,1,23,11,0.805635,0.62785
2013,1,23,12,0.2678335,0.1715065
2013,1,23,13,0.1311555,0.085748
2013,1,23,14,0.0944545,0.0585225
2013,1,23,15,0.097968,0.0547045
2013,1,23,16,0.0696505,0.0379743
2013,1,23,17,0.05847,0.0259648
2013,1,23,18,0.105119,0.068767
2013,1,23,19,0.0689895,0.053202
2013,1,23,20,0,0
2013,1,23,21,0.02181085,0.0272875
2013,1,23,22,0.171382,0.137895
2013,1,23,23,0.120754,0.116371
2013,1,24,0,0.055134,0.060514
2013,1,24,1,0.062572,0.0633485
2013,1,24,2,0.076582,0.0748145
2013,1,24,3,0.055756,0.0498942
2013,1,24,4,0.656385,0.4359255
2013,1,24,5,0.834445,0.83095
2013,1,24,6,0.834445,0.834445
2013,1,24,7,0.834445,0.834445
2013,1,24,8,0.834445,0.834445
2013,1,24,9,0.834445,0.834445
2013,1,24,10,0.834445,0.834445
2013,1,24,11,0.834445,0.80055
2013,1,24,12,0.798715,0.59573
2013,1,24,13,0.4097,0.266413
2013,1,24,14,0.1302775,0.0782085
2013,1,24,15,0.077724,0.0244517
2013,1,24,16,0.045746,0
2013,1,24,17,0.03995895,0
2013,1,24,18,0.02961325,0.002172195
2013,1,24,19,0.0472833,0.02243165
2013,1,24,20,0.0325877,0.01451165
2013,1,24,21,0.0179787,0.00716
2013,1,24,22,0.4834275,0.344807
2013,1,24,23,0.202252,0.178135
2013,1,25,0,0.0938865,0.088782
2013,1,25,1,0.04389215,0.0524925
2013,1,25,2,0.03027785,0.0369529
2013,1,25,3,0.01619295,0.02757035
2013,1,25,4,0.1725165,0.0785145
2013,1,25,5,0.72918,0.4095935
2013,1,25,6,0.834445,0.769255
2013,1,25,7,0.834445,0.829115
2013,1,25,8,0.834445,0.833925
2013,1,25,9,0.834445,0.834445
2013,1,25,10,0.834445,0.817585
2013,1,25,11,0.825315,0.64827
2013,1,25,12,0.66044,0.402371
2013,1,25,13,0.245186,0.1493525
2013,1,25,14,0.202953,0.132116
2013,1,25,15,0.174247,0.1174745
2013,1,25,16,0.1877775,0.1255925
2013,1,25,17,0.145005,0.098605
2013,1,25,18,0.0858755,0.061566
2013,1,25,19,0.0708875,0.0541255
2013,1,25,20,0.04901835,0.04104025
2013,1,25,21,0.0666165,0.0553425
2013,1,25,22,0.216482,0.1559095
2013,1,25,23,0.048836,0.04607985
2013,1,26,0,0.0150846,0.0030841
2013,1,26,1,0.02106435,0.00824915
2013,1,26,2,0.053075,0.0378196
2013,1,26,3,0,0
2013,1,26,4,0.55928,0.3217675
2013,1,26,5,0.834445,0.78892
2013,1,26,6,0.834445,0.834445
2013,1,26,7,0.834445,0.834445
2013,1,26,8,0.834445,0.834445
2013,1,26,9,0.834445,0.834445
2013,1,26,10,0.834445,0.8312
2013,1,26,11,0.834445,0.777525
2013,1,26,12,0.435811,0.278399
2013,1,26,13,0.191788,0.141298
2013,1,26,14,0.145526,0.10149
2013,1,26,15,0.1056005,0.0776475
2013,1,26,16,0.086948,0.0648535
2013,1,26,17,0.0871685,0.056997
2013,1,26,18,0.0747325,0.0419617
2013,1,26,19,0.0969965,0.0575695
2013,1,26,20,0.0958445,0.0591835
2013,1,26,21,0.086012,0.0581135
2013,1,26,22,0.000777915,0
2013,1,26,23,0.04279955,0.01470345
2013,1,27,0,0.0501715,0.0218008
2013,1,27,1,0.02056515,0
2013,1,27,2,0.01564395,0
2013,1,27,3,0.0782865,0.04769115
2013,1,27,4,0.739585,0.4865525
2013,1,27,5,0.834445,0.7964
2013,1,27,6,0.834445,0.834445
2013,1,27,7,0.834445,0.834445
2013,1,27,8,0.834445,0.834445
2013,1,27,9,0.834445,0.83081
2013,1,27,10,0.834445,0.77932
2013,1,27,11,0.766045,0.526725
2013,1,27,12,0.2505625,0.149112
2013,1,27,13,0.112075,0.0834665
2013,1,27,14,0.1813615,0.135795
2013,1,27,15,0.137874,0.1063705
2013,1,27,16,0.111463,0.0936255
2013,1,27,17,0.067906,0.0607725
2013,1,27,18,0.0886065,0.0727395
2013,1,27,19,0.104657,0.087003
2013,1,27,20,0.093019,0.072946
2013,1,27,21,0.0791395,0.0599775
2013,1,27,22,0.2261235,0.1428245
2013,1,27,23,0.0935035,0.0799745
2013,1,28,0,0.1734795,0.120317
2013,1,28,1,0.121433,0.088829
2013,1,28,2,0.083723,0.0616385
2013,1,28,3,0.02829125,0.0227727
2013,1,28,4,0.1123355,0.073708
2013,1,28,5,0.772315,0.51017
2013,1,28,6,0.834445,0.81457
2013,1,28,7,0.834445,0.834445
2013,1,28,8,0.834445,0.834445
2013,1,28,9,0.834445,0.834445
2013,1,28,10,0.834445,0.83276
2013,1,28,11,0.823315,0.692545
2013,1,28,12,0.1861125,0.159076
2013,1,28,13,0.128996,0.115559
2013,1,28,14,0.109964,0.098554
2013,1,28,15,0.1645295,0.135722
2013,1,28,16,0.3322415,0.2644485
2013,1,28,17,0.423163,0.3403865
2013,1,28,18,0.52573,0.4206265
2013,1,28,19,0.6161,0.52125
2013,1,28,20,0.464836,0.410807
2013,1,28,21,0.3301765,0.301948
2013,1,28,22,0.342717,0.285311
2013,1,28,23,0.2802675,0.2491105
2013,1,29,0,0.206683,0.168979
2013,1,29,1,0.134017,0.1066225
2013,1,29,2,0.1021425,0.083293
2013,1,29,3,0.04633285,0.029463
2013,1,29,4,0.1682095,0.1147795
2013,1,29,5,0.6981,0.446332
2013,1,29,6,0.834445,0.79359
2013,1,29,7,0.834445,0.834445
2013,1,29,8,0.834445,0.834445
2013,1,29,9,0.834445,0.834445
2013,1,29,10,0.834445,0.810855
2013,1,29,11,0.831465,0.74392
2013,1,29,12,0.51584,0.3473535
2013,1,29,13,0.11658,0.087624
2013,1,29,14,0.0873,0.0541375
2013,1,29,15,0.1492425,0.0966065
2013,1,29,16,0.385337,0.2608565
2013,1,29,17,0.4235915,0.3184295
2013,1,29,18,0.502685,0.3911675
2013,1,29,19,0.53998,0.424898
2013,1,29,20,0.4953755,0.379339
2013,1,29,21,0.354861,0.2586885
2013,1,29,22,0.421153,0.2604045
2013,1,29,23,0.372722,0.252311
2013,1,30,0,0.480992,0.331973
2013,1,30,1,0.56798,0.4028725
2013,1,30,2,0.48107,0.3634135
2013,1,30,3,0.115231,0.095998
2013,1,30,4,0.095413,0.051327
2013,1,30,5,0.654335,0.3741975
2013,1,30,6,0.82883,0.70614
2013,1,30,7,0.834445,0.823295
2013,1,30,8,0.834445,0.79181
2013,1,30,9,0.834445,0.825375
2013,1,30,10,0.82512,0.764515
2013,1,30,11,0.678895,0.479474
2013,1,30,12,0.2026385,0.1420965
2013,1,30,13,0.017362,0
2013,1,30,14,0.51773,0.3235935
2013,1,30,15,0.2791315,0.2139435
2013,1,30,16,0.097137,0.0852675
2013,1,30,17,0.0597425,0.066876
2013,1,30,18,0.0169251,0.02503825
2013,1,30,19,0.0165413,0.0215087
2013,1,30,20,0.0318138,0.0264977
