PV,0.045
Wind,0.0833286570897356
India,0.05
PHP,0.0431666641818428
PHS,0.00257450656782961
PHES-VOM,0.0003
CHTH,0.00108824915616037
THTS,0.00108824915616037
TSSA,0.000580399549952199
SAZH,0.000507849606208174
ZHPE,0.00108824915616037
PEMO,0.000725499437440248
IN1CH,0.0011607990999044
IN2TS,0.00130589898739245
IN3SA,0.000725499437440248
IN4PE,0.000798049381184273
ACPV,0.000575155722600233
ACWind,0.00201304502910081
Hydro,0.05
LegPH,0
LegINTC,0
