PV,0.055
India,0.1
PHP,0.03263748
PHS,0.00188417
SPKP,0.001900809
KPLP,0.002582778
LPGP,0.001088249
GPBP,0.002161988
BPMP,0.001770219
EPMP,0.002858468
TISP,0.00023216
GILP,0.0005804
MIMP,0.001131779
KIEP,0.00037726
ACPV,0.000448
Hydro,0.05
PHES-VOM,0.0003
LegPH,0
LegINTC,0
